#epoch	m_idx	m_form	m_sym	ael	ael*lambda_ae
40	 19 	 HO 	 OH 	 3.6877638252383e-05 	 3.6877638252383e-05
40	 9 	 Na2 	 Na2 	 5.076039832131262e-07 	 5.076039832131262e-07
40	 17 	 H2O 	 OH2 	 0.0005154846380889397 	 0.0005154846380889397
40	 24 	 C 	 C 	 7.068755798967308e-06 	 7.068755798967308e-06
40	 25 	 Li 	 Li 	 8.94754587925554e-06 	 8.94754587925554e-06
40	 4 	 CO2 	 CO2 	 0.0072703150770785235 	 0.0072703150770785235
40	 12 	 HN 	 NH 	 0.0013534646782867796 	 0.0013534646782867796
40	 14 	 N2O 	 N2O 	 0.0037817025915432905 	 0.0037817025915432905
40	 1 	 N2 	 N2 	 3.101302892742631e-06 	 3.101302892742631e-06
40	 13 	 O3 	 O3 	 0.002704728935204224 	 0.002704728935204224
40	 5 	 F2 	 F2 	 0.00041610905685749106 	 0.00041610905685749106
40	 23 	 HF2 	 HF2 	 0.0019354263461773362 	 0.0019354263461773362
40	 16 	 CH2 	 CH2 	 0.003977881596492463 	 0.003977881596492463
40	 3 	 CHN 	 CNH 	 0.003289494200125767 	 0.003289494200125767
40	 22 	 CH4O 	 CH4O 	 0.00015297361034245338 	 0.00015297361034245338
40	 6 	 C2H2 	 C2H2 	 8.634949724602525e-05 	 8.634949724602525e-05
40	 15 	 CH3 	 CH3 	 9.294009289182626e-05 	 9.294009289182626e-05
41	 6 	 C2H2 	 C2H2 	 8.674714346954283e-05 	 8.674714346954283e-05
41	 3 	 CHN 	 CNH 	 0.003288697240965572 	 0.003288697240965572
41	 7 	 CO 	 OC 	 0.00039824101179179977 	 0.00039824101179179977
41	 2 	 FLi 	 LiF 	 0.0067204362814430344 	 0.0067204362814430344
41	 24 	 C 	 C 	 7.297466946697996e-06 	 7.297466946697996e-06
41	 22 	 CH4O 	 CH4O 	 0.0001529783841190526 	 0.0001529783841190526
41	 20 	 CH 	 CH 	 1.0959316768507731e-06 	 1.0959316768507731e-06
41	 14 	 N2O 	 N2O 	 0.0037832526434980456 	 0.0037832526434980456
41	 21 	 HN2O 	 HON2 	 0.003844024658613684 	 0.003844024658613684
41	 15 	 CH3 	 CH3 	 9.278389267001794e-05 	 9.278389267001794e-05
41	 11 	 NO2 	 NO2 	 0.0036133485917105705 	 0.0036133485917105705
41	 8 	 HLi 	 LiH 	 2.8960751749748308e-05 	 2.8960751749748308e-05
41	 10 	 NO 	 NO 	 3.515416172961674e-05 	 3.515416172961674e-05
41	 1 	 N2 	 N2 	 3.0381308744271936e-06 	 3.0381308744271936e-06
41	 13 	 O3 	 O3 	 0.0027020276652840844 	 0.0027020276652840844
41	 23 	 HF2 	 HF2 	 0.0019355206215992038 	 0.0019355206215992038
41	 25 	 Li 	 Li 	 1.0094880778317114e-05 	 1.0094880778317114e-05
41	 12 	 HN 	 NH 	 0.0013525825477554434 	 0.0013525825477554434
41	 0 	 H2 	 H2 	 2.21435826958785e-05 	 2.21435826958785e-05
41	 19 	 HO 	 OH 	 3.6926418515143065e-05 	 3.6926418515143065e-05
41	 16 	 CH2 	 CH2 	 0.003978419256248941 	 0.003978419256248941
41	 17 	 H2O 	 OH2 	 0.0005168883257175604 	 0.0005168883257175604
41	 5 	 F2 	 F2 	 0.0004165441311959656 	 0.0004165441311959656
41	 9 	 Na2 	 Na2 	 5.038719108457843e-07 	 5.038719108457843e-07
41	 4 	 CO2 	 CO2 	 0.007276943539442915 	 0.007276943539442915
41	 18 	 H3N 	 NH3 	 0.0010683718830600136 	 0.0010683718830600136
42	 3 	 CHN 	 CNH 	 0.0032873917603073372 	 0.0032873917603073372
42	 24 	 C 	 C 	 7.311626397472677e-06 	 7.311626397472677e-06
42	 12 	 HN 	 NH 	 0.0013541080807777449 	 0.0013541080807777449
42	 1 	 N2 	 N2 	 3.027169297133774e-06 	 3.027169297133774e-06
42	 21 	 HN2O 	 HON2 	 0.003843613392550408 	 0.003843613392550408
42	 2 	 FLi 	 LiF 	 0.00671699057618947 	 0.00671699057618947
42	 5 	 F2 	 F2 	 0.0004165482950766568 	 0.0004165482950766568
42	 9 	 Na2 	 Na2 	 5.06920115540176e-07 	 5.06920115540176e-07
42	 8 	 HLi 	 LiH 	 2.877387414504006e-05 	 2.877387414504006e-05
42	 17 	 H2O 	 OH2 	 0.0005172244711123462 	 0.0005172244711123462
42	 20 	 CH 	 CH 	 1.0821605515258162e-06 	 1.0821605515258162e-06
42	 25 	 Li 	 Li 	 9.220404298577964e-06 	 9.220404298577964e-06
42	 14 	 N2O 	 N2O 	 0.003780302886997596 	 0.003780302886997596
42	 18 	 H3N 	 NH3 	 0.0010671511816061714 	 0.0010671511816061714
42	 13 	 O3 	 O3 	 0.002701313828747259 	 0.002701313828747259
42	 11 	 NO2 	 NO2 	 0.003612205926974494 	 0.003612205926974494
42	 15 	 CH3 	 CH3 	 9.28735065603285e-05 	 9.28735065603285e-05
42	 16 	 CH2 	 CH2 	 0.003978672859084272 	 0.003978672859084272
42	 7 	 CO 	 OC 	 0.0003984980251659616 	 0.0003984980251659616
42	 23 	 HF2 	 HF2 	 0.0019356881396406117 	 0.0019356881396406117
42	 6 	 C2H2 	 C2H2 	 8.12180800516462e-05 	 8.12180800516462e-05
42	 10 	 NO 	 NO 	 3.503568611239655e-05 	 3.503568611239655e-05
42	 19 	 HO 	 OH 	 3.69947866577369e-05 	 3.69947866577369e-05
42	 22 	 CH4O 	 CH4O 	 0.00015292934729745406 	 0.00015292934729745406
42	 0 	 H2 	 H2 	 2.2849141154866042e-05 	 2.2849141154866042e-05
42	 4 	 CO2 	 CO2 	 0.007278646550135976 	 0.007278646550135976
43	 24 	 C 	 C 	 6.50049110758994e-05 	 6.50049110758994e-05
43	 5 	 F2 	 F2 	 0.00041631885545097725 	 0.00041631885545097725
43	 16 	 CH2 	 CH2 	 0.0039785755132840045 	 0.0039785755132840045
43	 13 	 O3 	 O3 	 0.0027029745908079103 	 0.0027029745908079103
43	 1 	 N2 	 N2 	 3.0886009539114645e-06 	 3.0886009539114645e-06
43	 8 	 HLi 	 LiH 	 2.846630198273101e-05 	 2.846630198273101e-05
43	 12 	 HN 	 NH 	 0.0013540591106209771 	 0.0013540591106209771
43	 19 	 HO 	 OH 	 3.6886472884141884e-05 	 3.6886472884141884e-05
43	 17 	 H2O 	 OH2 	 0.0005167721199455357 	 0.0005167721199455357
43	 23 	 HF2 	 HF2 	 0.001935873025798285 	 0.001935873025798285
43	 3 	 CHN 	 CNH 	 0.0032846885922481034 	 0.0032846885922481034
43	 2 	 FLi 	 LiF 	 0.006722276522456866 	 0.006722276522456866
43	 20 	 CH 	 CH 	 1.096155714995765e-06 	 1.096155714995765e-06
43	 18 	 H3N 	 NH3 	 0.0010693909921071236 	 0.0010693909921071236
43	 21 	 HN2O 	 HON2 	 0.003843854961949968 	 0.003843854961949968
43	 9 	 Na2 	 Na2 	 5.020068079456628e-07 	 5.020068079456628e-07
43	 10 	 NO 	 NO 	 3.505172255515943e-05 	 3.505172255515943e-05
43	 0 	 H2 	 H2 	 2.1681794928785264e-05 	 2.1681794928785264e-05
43	 6 	 C2H2 	 C2H2 	 8.124290377681197e-05 	 8.124290377681197e-05
43	 15 	 CH3 	 CH3 	 9.288326354717085e-05 	 9.288326354717085e-05
43	 14 	 N2O 	 N2O 	 0.003778038457353398 	 0.003778038457353398
43	 4 	 CO2 	 CO2 	 0.00727471950140259 	 0.00727471950140259
43	 11 	 NO2 	 NO2 	 0.003608293779157486 	 0.003608293779157486
43	 7 	 CO 	 OC 	 0.00039858170948023797 	 0.00039858170948023797
43	 22 	 CH4O 	 CH4O 	 0.00015291741300029713 	 0.00015291741300029713
43	 25 	 Li 	 Li 	 9.103995911669483e-06 	 9.103995911669483e-06
44	 18 	 H3N 	 NH3 	 0.0010696661936465438 	 0.0010696661936465438
44	 7 	 CO 	 OC 	 0.000398259652731234 	 0.000398259652731234
44	 5 	 F2 	 F2 	 0.00041633594507266384 	 0.00041633594507266384
44	 10 	 NO 	 NO 	 3.5001707690264516e-05 	 3.5001707690264516e-05
44	 25 	 Li 	 Li 	 8.918425702328721e-06 	 8.918425702328721e-06
44	 14 	 N2O 	 N2O 	 0.003778782959643507 	 0.003778782959643507
44	 22 	 CH4O 	 CH4O 	 0.00015292238008242254 	 0.00015292238008242254
44	 11 	 NO2 	 NO2 	 0.0036105645891685305 	 0.0036105645891685305
44	 13 	 O3 	 O3 	 0.002698675796321067 	 0.002698675796321067
44	 21 	 HN2O 	 HON2 	 0.0038436404462260107 	 0.0038436404462260107
44	 20 	 CH 	 CH 	 1.0870702692367959e-06 	 1.0870702692367959e-06
44	 19 	 HO 	 OH 	 3.710338815002535e-05 	 3.710338815002535e-05
44	 4 	 CO2 	 CO2 	 0.0072819640513744534 	 0.0072819640513744534
44	 2 	 FLi 	 LiF 	 0.00671587620448547 	 0.00671587620448547
44	 3 	 CHN 	 CNH 	 0.003286271603804346 	 0.003286271603804346
44	 17 	 H2O 	 OH2 	 0.0005178017813245481 	 0.0005178017813245481
44	 15 	 CH3 	 CH3 	 9.29681658538133e-05 	 9.29681658538133e-05
44	 0 	 H2 	 H2 	 2.2663584895856032e-05 	 2.2663584895856032e-05
44	 24 	 C 	 C 	 7.040514459591078e-06 	 7.040514459591078e-06
44	 8 	 HLi 	 LiH 	 2.872017177182641e-05 	 2.872017177182641e-05
44	 16 	 CH2 	 CH2 	 0.003979429723914827 	 0.003979429723914827
44	 23 	 HF2 	 HF2 	 0.0019361175656494604 	 0.0019361175656494604
44	 6 	 C2H2 	 C2H2 	 8.145856647730427e-05 	 8.145856647730427e-05
44	 1 	 N2 	 N2 	 3.1070093379400096e-06 	 3.1070093379400096e-06
44	 12 	 HN 	 NH 	 0.0013528791715046197 	 0.0013528791715046197
44	 9 	 Na2 	 Na2 	 5.042198417621803e-07 	 5.042198417621803e-07
45	 0 	 H2 	 H2 	 2.3865432809830485e-05 	 2.3865432809830485e-05
45	 5 	 F2 	 F2 	 0.00017494637416875738 	 0.00017494637416875738
45	 19 	 HO 	 OH 	 3.707691722502771e-05 	 3.707691722502771e-05
45	 1 	 N2 	 N2 	 3.0909520656201905e-06 	 3.0909520656201905e-06
45	 15 	 CH3 	 CH3 	 9.314423053459687e-05 	 9.314423053459687e-05
45	 18 	 H3N 	 NH3 	 0.00106895391653111 	 0.00106895391653111
45	 7 	 CO 	 OC 	 0.0003986004891626139 	 0.0003986004891626139
45	 8 	 HLi 	 LiH 	 2.894842376009379e-05 	 2.894842376009379e-05
45	 11 	 NO2 	 NO2 	 0.0036083616045879383 	 0.0036083616045879383
45	 25 	 Li 	 Li 	 8.174159272746496e-06 	 8.174159272746496e-06
45	 2 	 FLi 	 LiF 	 0.00672309533351686 	 0.00672309533351686
45	 13 	 O3 	 O3 	 0.002699870123878101 	 0.002699870123878101
45	 6 	 C2H2 	 C2H2 	 8.142020358565635e-05 	 8.142020358565635e-05
45	 10 	 NO 	 NO 	 3.500455997126592e-05 	 3.500455997126592e-05
45	 21 	 HN2O 	 HON2 	 0.0038430265171939594 	 0.0038430265171939594
45	 4 	 CO2 	 CO2 	 0.007278714827098018 	 0.007278714827098018
45	 14 	 N2O 	 N2O 	 0.003775981586953258 	 0.003775981586953258
45	 22 	 CH4O 	 CH4O 	 0.00015287809774668416 	 0.00015287809774668416
45	 17 	 H2O 	 OH2 	 0.0005179473103058843 	 0.0005179473103058843
45	 24 	 C 	 C 	 7.0540694606511275e-06 	 7.0540694606511275e-06
45	 3 	 CHN 	 CNH 	 0.0032870299030297737 	 0.0032870299030297737
45	 16 	 CH2 	 CH2 	 0.003979901620335808 	 0.003979901620335808
45	 9 	 Na2 	 Na2 	 5.049552215839154e-07 	 5.049552215839154e-07
45	 23 	 HF2 	 HF2 	 0.0019362595472625032 	 0.0019362595472625032
45	 20 	 CH 	 CH 	 1.0831572280296353e-06 	 1.0831572280296353e-06
45	 12 	 HN 	 NH 	 0.0013534904719067653 	 0.0013534904719067653
46	 18 	 H3N 	 NH3 	 0.0010684478088314135 	 0.0010684478088314135
46	 21 	 HN2O 	 HON2 	 0.0038431060101316175 	 0.0038431060101316175
46	 12 	 HN 	 NH 	 0.001353391641327115 	 0.001353391641327115
46	 20 	 CH 	 CH 	 1.0957357267811289e-06 	 1.0957357267811289e-06
46	 1 	 N2 	 N2 	 2.921589679756475e-06 	 2.921589679756475e-06
46	 19 	 HO 	 OH 	 3.7039689135553116e-05 	 3.7039689135553116e-05
46	 16 	 CH2 	 CH2 	 0.003979279639134837 	 0.003979279639134837
46	 2 	 FLi 	 LiF 	 0.006723278075202274 	 0.006723278075202274
46	 5 	 F2 	 F2 	 0.0004164612083792511 	 0.0004164612083792511
46	 8 	 HLi 	 LiH 	 2.8681474473649273e-05 	 2.8681474473649273e-05
46	 10 	 NO 	 NO 	 3.492048060478683e-05 	 3.492048060478683e-05
46	 15 	 CH3 	 CH3 	 9.305440607568766e-05 	 9.305440607568766e-05
46	 9 	 Na2 	 Na2 	 5.037592856100461e-07 	 5.037592856100461e-07
46	 4 	 CO2 	 CO2 	 0.00728157545845384 	 0.00728157545845384
46	 3 	 CHN 	 CNH 	 0.0032845675786153288 	 0.0032845675786153288
46	 24 	 C 	 C 	 6.51970325511026e-05 	 6.51970325511026e-05
46	 25 	 Li 	 Li 	 9.267302874942226e-06 	 9.267302874942226e-06
46	 14 	 N2O 	 N2O 	 0.0037763248845944426 	 0.0037763248845944426
46	 22 	 CH4O 	 CH4O 	 0.00015281674004455898 	 0.00015281674004455898
46	 17 	 H2O 	 OH2 	 0.0005180232117642244 	 0.0005180232117642244
46	 0 	 H2 	 H2 	 2.155865059658477e-05 	 2.155865059658477e-05
46	 23 	 HF2 	 HF2 	 0.0019362394061470964 	 0.0019362394061470964
46	 13 	 O3 	 O3 	 0.002696531771853727 	 0.002696531771853727
46	 11 	 NO2 	 NO2 	 0.0036069345772835526 	 0.0036069345772835526
46	 6 	 C2H2 	 C2H2 	 8.590745211839904e-05 	 8.590745211839904e-05
46	 7 	 CO 	 OC 	 0.00039862467086866567 	 0.00039862467086866567
47	 18 	 H3N 	 NH3 	 0.0010688665674230032 	 0.0010688665674230032
47	 20 	 CH 	 CH 	 1.0790742695766415e-06 	 1.0790742695766415e-06
47	 24 	 C 	 C 	 7.3615018070362395e-06 	 7.3615018070362395e-06
47	 8 	 HLi 	 LiH 	 2.9027011102555814e-05 	 2.9027011102555814e-05
47	 5 	 F2 	 F2 	 0.00041639887659031705 	 0.00041639887659031705
47	 10 	 NO 	 NO 	 3.4998974002861315e-05 	 3.4998974002861315e-05
47	 19 	 HO 	 OH 	 3.706748938146602e-05 	 3.706748938146602e-05
47	 25 	 Li 	 Li 	 1.0357285406909194e-05 	 1.0357285406909194e-05
47	 21 	 HN2O 	 HON2 	 0.003842350099671693 	 0.003842350099671693
47	 2 	 FLi 	 LiF 	 0.006714240308862257 	 0.006714240308862257
47	 1 	 N2 	 N2 	 3.0718141877619297e-06 	 3.0718141877619297e-06
47	 11 	 NO2 	 NO2 	 0.0036072994819943372 	 0.0036072994819943372
47	 15 	 CH3 	 CH3 	 9.314743921782995e-05 	 9.314743921782995e-05
47	 7 	 CO 	 OC 	 0.00039888483811700257 	 0.00039888483811700257
47	 17 	 H2O 	 OH2 	 0.0005186927465809258 	 0.0005186927465809258
47	 22 	 CH4O 	 CH4O 	 0.00015280978469646772 	 0.00015280978469646772
47	 3 	 CHN 	 CNH 	 0.0032838933859953194 	 0.0032838933859953194
47	 14 	 N2O 	 N2O 	 0.0037740578773380147 	 0.0037740578773380147
47	 16 	 CH2 	 CH2 	 0.0039770902510773 	 0.0039770902510773
47	 9 	 Na2 	 Na2 	 5.03249416207285e-07 	 5.03249416207285e-07
47	 4 	 CO2 	 CO2 	 0.007279264539795251 	 0.007279264539795251
47	 12 	 HN 	 NH 	 0.0013531315750888579 	 0.0013531315750888579
47	 13 	 O3 	 O3 	 0.002693846343855631 	 0.002693846343855631
47	 23 	 HF2 	 HF2 	 0.0019364714305855695 	 0.0019364714305855695
47	 0 	 H2 	 H2 	 2.3380761615171716e-05 	 2.3380761615171716e-05
47	 6 	 C2H2 	 C2H2 	 8.154833770245085e-05 	 8.154833770245085e-05
48	 15 	 CH3 	 CH3 	 9.265654799388022e-05 	 9.265654799388022e-05
48	 8 	 HLi 	 LiH 	 2.8851061525137204e-05 	 2.8851061525137204e-05
48	 12 	 HN 	 NH 	 0.0013525844345358435 	 0.0013525844345358435
48	 3 	 CHN 	 CNH 	 0.0032847229365020507 	 0.0032847229365020507
48	 16 	 CH2 	 CH2 	 0.003978028245198826 	 0.003978028245198826
48	 24 	 C 	 C 	 7.035491588286621e-06 	 7.035491588286621e-06
48	 2 	 FLi 	 LiF 	 0.006720475136172077 	 0.006720475136172077
48	 21 	 HN2O 	 HON2 	 0.003842575123916629 	 0.003842575123916629
48	 22 	 CH4O 	 CH4O 	 0.00015282266175455452 	 0.00015282266175455452
48	 19 	 HO 	 OH 	 3.712845277018937e-05 	 3.712845277018937e-05
48	 6 	 C2H2 	 C2H2 	 8.285156632679242e-05 	 8.285156632679242e-05
48	 20 	 CH 	 CH 	 1.0773279520002537e-06 	 1.0773279520002537e-06
48	 14 	 N2O 	 N2O 	 0.0037783479646759945 	 0.0037783479646759945
48	 0 	 H2 	 H2 	 2.1370547162250435e-05 	 2.1370547162250435e-05
48	 4 	 CO2 	 CO2 	 0.007274779975720682 	 0.007274779975720682
48	 9 	 Na2 	 Na2 	 5.056868869414519e-07 	 5.056868869414519e-07
48	 23 	 HF2 	 HF2 	 0.0019367796373452172 	 0.0019367796373452172
48	 11 	 NO2 	 NO2 	 0.0036063170589111728 	 0.0036063170589111728
48	 25 	 Li 	 Li 	 7.817841499072904e-06 	 7.817841499072904e-06
48	 1 	 N2 	 N2 	 3.0769496402843055e-06 	 3.0769496402843055e-06
48	 7 	 CO 	 OC 	 0.00039912278983373435 	 0.00039912278983373435
48	 10 	 NO 	 NO 	 3.487083896924898e-05 	 3.487083896924898e-05
48	 18 	 H3N 	 NH3 	 0.0010700015281977834 	 0.0010700015281977834
48	 13 	 O3 	 O3 	 0.002693266803508535 	 0.002693266803508535
48	 17 	 H2O 	 OH2 	 0.0005193337760079066 	 0.0005193337760079066
48	 5 	 F2 	 F2 	 0.00041676800852004413 	 0.00041676800852004413
49	 13 	 O3 	 O3 	 0.0026939010517528046 	 0.0026939010517528046
49	 7 	 CO 	 OC 	 0.00039861565372202536 	 0.00039861565372202536
49	 8 	 HLi 	 LiH 	 2.8553327138799766e-05 	 2.8553327138799766e-05
49	 9 	 Na2 	 Na2 	 5.051894444932891e-07 	 5.051894444932891e-07
49	 14 	 N2O 	 N2O 	 0.0037754807808964967 	 0.0037754807808964967
49	 4 	 CO2 	 CO2 	 0.007275024670438066 	 0.007275024670438066
49	 23 	 HF2 	 HF2 	 0.0019369641821285668 	 0.0019369641821285668
49	 24 	 C 	 C 	 7.070661986672823e-06 	 7.070661986672823e-06
49	 1 	 N2 	 N2 	 3.065380389360173e-06 	 3.065380389360173e-06
49	 15 	 CH3 	 CH3 	 9.330255240773497e-05 	 9.330255240773497e-05
49	 5 	 F2 	 F2 	 0.00041655474746408306 	 0.00041655474746408306
49	 2 	 FLi 	 LiF 	 0.0067121975708582665 	 0.0067121975708582665
49	 3 	 CHN 	 CNH 	 0.0032848556693932393 	 0.0032848556693932393
49	 19 	 HO 	 OH 	 3.716901219535648e-05 	 3.716901219535648e-05
49	 18 	 H3N 	 NH3 	 0.001071202650079149 	 0.001071202650079149
49	 25 	 Li 	 Li 	 8.88857901812017e-06 	 8.88857901812017e-06
49	 11 	 NO2 	 NO2 	 0.0036049389670120987 	 0.0036049389670120987
49	 21 	 HN2O 	 HON2 	 0.003843319600098498 	 0.003843319600098498
49	 22 	 CH4O 	 CH4O 	 0.0001528722555277597 	 0.0001528722555277597
49	 0 	 H2 	 H2 	 2.416064681212617e-05 	 2.416064681212617e-05
49	 12 	 HN 	 NH 	 0.001353598154082099 	 0.001353598154082099
49	 16 	 CH2 	 CH2 	 0.003978224310107826 	 0.003978224310107826
49	 6 	 C2H2 	 C2H2 	 8.591613286476334e-05 	 8.591613286476334e-05
49	 10 	 NO 	 NO 	 3.489577611793092e-05 	 3.489577611793092e-05
49	 20 	 CH 	 CH 	 1.085538287372766e-06 	 1.085538287372766e-06
49	 17 	 H2O 	 OH2 	 0.0005187329127723787 	 0.0005187329127723787
50	 3 	 CHN 	 CNH 	 0.0032849308132593758 	 0.0032849308132593758
50	 15 	 CH3 	 CH3 	 9.315562790096408e-05 	 9.315562790096408e-05
50	 21 	 HN2O 	 HON2 	 0.0038433324219396916 	 0.0038433324219396916
50	 23 	 HF2 	 HF2 	 0.0019369924793795114 	 0.0019369924793795114
50	 12 	 HN 	 NH 	 0.0013530461719910517 	 0.0013530461719910517
50	 13 	 O3 	 O3 	 0.002701062312674876 	 0.002701062312674876
50	 16 	 CH2 	 CH2 	 0.003978306071761387 	 0.003978306071761387
50	 24 	 C 	 C 	 6.544753803316438e-05 	 6.544753803316438e-05
50	 1 	 N2 	 N2 	 3.0610719345964673e-06 	 3.0610719345964673e-06
50	 17 	 H2O 	 OH2 	 0.0005192663037232351 	 0.0005192663037232351
50	 14 	 N2O 	 N2O 	 0.0037758567191942326 	 0.0037758567191942326
50	 4 	 CO2 	 CO2 	 0.007276870585195908 	 0.007276870585195908
50	 18 	 H3N 	 NH3 	 0.0010705313168253348 	 0.0010705313168253348
50	 7 	 CO 	 OC 	 0.000398510018290552 	 0.000398510018290552
50	 5 	 F2 	 F2 	 0.00041660697323323107 	 0.00041660697323323107
50	 20 	 CH 	 CH 	 1.0836180453998415e-06 	 1.0836180453998415e-06
50	 25 	 Li 	 Li 	 9.382363557253719e-06 	 9.382363557253719e-06
50	 6 	 C2H2 	 C2H2 	 8.697124703724781e-05 	 8.697124703724781e-05
50	 9 	 Na2 	 Na2 	 5.021965626044408e-07 	 5.021965626044408e-07
50	 22 	 CH4O 	 CH4O 	 0.00015287473807739033 	 0.00015287473807739033
50	 19 	 HO 	 OH 	 3.721670315690017e-05 	 3.721670315690017e-05
50	 10 	 NO 	 NO 	 3.490686727807326e-05 	 3.490686727807326e-05
50	 0 	 H2 	 H2 	 2.3064834295255427e-05 	 2.3064834295255427e-05
50	 8 	 HLi 	 LiH 	 2.9096933378898216e-05 	 2.9096933378898216e-05
50	 2 	 FLi 	 LiF 	 0.00672121573887372 	 0.00672121573887372
50	 11 	 NO2 	 NO2 	 0.003606013682904054 	 0.003606013682904054
51	 24 	 C 	 C 	 7.314366454855223e-06 	 7.314366454855223e-06
51	 18 	 H3N 	 NH3 	 0.0010716372124232529 	 0.0010716372124232529
51	 3 	 CHN 	 CNH 	 0.0032835890172151273 	 0.0032835890172151273
51	 22 	 CH4O 	 CH4O 	 0.00015287102109180482 	 0.00015287102109180482
51	 13 	 O3 	 O3 	 0.0026936386278923847 	 0.0026936386278923847
51	 0 	 H2 	 H2 	 2.2443586167214253e-05 	 2.2443586167214253e-05
51	 7 	 CO 	 OC 	 0.00039939087880576564 	 0.00039939087880576564
51	 12 	 HN 	 NH 	 0.001353131471861543 	 0.001353131471861543
51	 14 	 N2O 	 N2O 	 0.003776891540659593 	 0.003776891540659593
51	 5 	 F2 	 F2 	 0.0004166312955810425 	 0.0004166312955810425
51	 16 	 CH2 	 CH2 	 0.003979569897481445 	 0.003979569897481445
51	 19 	 HO 	 OH 	 3.7103505535456006e-05 	 3.7103505535456006e-05
51	 11 	 NO2 	 NO2 	 0.0036056608790363187 	 0.0036056608790363187
51	 25 	 Li 	 Li 	 9.645086844830968e-06 	 9.645086844830968e-06
51	 17 	 H2O 	 OH2 	 0.0005189094806940817 	 0.0005189094806940817
51	 4 	 CO2 	 CO2 	 0.007278110264723246 	 0.007278110264723246
51	 20 	 CH 	 CH 	 1.0809442831374255e-06 	 1.0809442831374255e-06
51	 8 	 HLi 	 LiH 	 2.8578794682631416e-05 	 2.8578794682631416e-05
51	 6 	 C2H2 	 C2H2 	 8.458000813929618e-05 	 8.458000813929618e-05
51	 21 	 HN2O 	 HON2 	 0.0038433307782612066 	 0.0038433307782612066
51	 23 	 HF2 	 HF2 	 0.0019370263041472735 	 0.0019370263041472735
51	 2 	 FLi 	 LiF 	 0.006715326728595613 	 0.006715326728595613
51	 9 	 Na2 	 Na2 	 5.009950118157703e-07 	 5.009950118157703e-07
51	 15 	 CH3 	 CH3 	 9.30492983738447e-05 	 9.30492983738447e-05
51	 10 	 NO 	 NO 	 3.488092793412592e-05 	 3.488092793412592e-05
51	 1 	 N2 	 N2 	 3.057630154716976e-06 	 3.057630154716976e-06
52	 16 	 CH2 	 CH2 	 0.003978428487335775 	 0.003978428487335775
52	 6 	 C2H2 	 C2H2 	 8.543752775080613e-05 	 8.543752775080613e-05
52	 3 	 CHN 	 CNH 	 0.003285451017910966 	 0.003285451017910966
52	 22 	 CH4O 	 CH4O 	 0.00015287307353919964 	 0.00015287307353919964
52	 12 	 HN 	 NH 	 0.0013533913548497087 	 0.0013533913548497087
52	 25 	 Li 	 Li 	 8.960545561194755e-06 	 8.960545561194755e-06
52	 14 	 N2O 	 N2O 	 0.0037744592892228913 	 0.0037744592892228913
52	 5 	 F2 	 F2 	 0.0004166834689528924 	 0.0004166834689528924
52	 11 	 NO2 	 NO2 	 0.0036057386751844342 	 0.0036057386751844342
52	 24 	 C 	 C 	 6.545659063343168e-05 	 6.545659063343168e-05
52	 18 	 H3N 	 NH3 	 0.0010709815016000102 	 0.0010709815016000102
52	 8 	 HLi 	 LiH 	 2.883785239735672e-05 	 2.883785239735672e-05
52	 17 	 H2O 	 OH2 	 0.0005186815380364771 	 0.0005186815380364771
52	 10 	 NO 	 NO 	 3.488442434435985e-05 	 3.488442434435985e-05
52	 20 	 CH 	 CH 	 1.0890278669326635e-06 	 1.0890278669326635e-06
52	 4 	 CO2 	 CO2 	 0.0072769928351074376 	 0.0072769928351074376
52	 2 	 FLi 	 LiF 	 0.006720920620000898 	 0.006720920620000898
52	 1 	 N2 	 N2 	 2.6606962349365308e-06 	 2.6606962349365308e-06
52	 15 	 CH3 	 CH3 	 9.333748897587173e-05 	 9.333748897587173e-05
52	 7 	 CO 	 OC 	 0.00039869253533223787 	 0.00039869253533223787
52	 19 	 HO 	 OH 	 3.716122944092973e-05 	 3.716122944092973e-05
52	 9 	 Na2 	 Na2 	 5.050512538957283e-07 	 5.050512538957283e-07
52	 13 	 O3 	 O3 	 0.0026937289904823834 	 0.0026937289904823834
52	 23 	 HF2 	 HF2 	 0.0019370475357458237 	 0.0019370475357458237
52	 0 	 H2 	 H2 	 2.1715374932017285e-05 	 2.1715374932017285e-05
52	 21 	 HN2O 	 HON2 	 0.0038433387287370815 	 0.0038433387287370815
53	 12 	 HN 	 NH 	 0.0013545440998969681 	 0.0013545440998969681
53	 3 	 CHN 	 CNH 	 0.0032847543508828284 	 0.0032847543508828284
53	 19 	 HO 	 OH 	 3.711581783466849e-05 	 3.711581783466849e-05
53	 11 	 NO2 	 NO2 	 0.0036067961741907267 	 0.0036067961741907267
53	 22 	 CH4O 	 CH4O 	 0.0001528693201563144 	 0.0001528693201563144
53	 25 	 Li 	 Li 	 8.628402399421098e-06 	 8.628402399421098e-06
53	 10 	 NO 	 NO 	 3.49851856792624e-05 	 3.49851856792624e-05
53	 16 	 CH2 	 CH2 	 0.003980162043687437 	 0.003980162043687437
53	 18 	 H3N 	 NH3 	 0.0010699277465864554 	 0.0010699277465864554
53	 17 	 H2O 	 OH2 	 0.0005189730719953313 	 0.0005189730719953313
53	 1 	 N2 	 N2 	 3.0287010337889597e-06 	 3.0287010337889597e-06
