#epoch	m_idx	m_form	m_sym	ael	ael*lambda_ae
327	 9 	 Na2 	 Na2 	 3.287541542130984e-05 	 3.287541542130984e-05
327	 24 	 C 	 C 	 0.00010037916958809737 	 0.00010037916958809737
327	 21 	 HN2O 	 HON2 	 0.005290553532330168 	 0.005290553532330168
327	 19 	 HO 	 OH 	 4.151400540063005e-05 	 4.151400540063005e-05
327	 16 	 CH2 	 CH2 	 0.003566331232817667 	 0.003566331232817667
327	 5 	 F2 	 F2 	 0.0003029908975774925 	 0.0003029908975774925
327	 2 	 FLi 	 LiF 	 0.006790817779647559 	 0.006790817779647559
327	 1 	 N2 	 N2 	 9.738121447306456e-06 	 9.738121447306456e-06
327	 7 	 CO 	 OC 	 0.00033217592750256 	 0.00033217592750256
327	 11 	 NO2 	 NO2 	 0.004625480402807196 	 0.004625480402807196
328	 8 	 HLi 	 LiH 	 3.713247896992417e-07 	 3.713247896992417e-07
328	 25 	 Li 	 Li 	 3.871717537844377e-05 	 3.871717537844377e-05
328	 12 	 HN 	 NH 	 0.001472272153696627 	 0.001472272153696627
328	 11 	 NO2 	 NO2 	 0.0046227709728685635 	 0.0046227709728685635
328	 5 	 F2 	 F2 	 0.00030293617243455054 	 0.00030293617243455054
328	 13 	 O3 	 O3 	 0.0041185403964245785 	 0.0041185403964245785
328	 7 	 CO 	 OC 	 0.00033255732167768604 	 0.00033255732167768604
328	 1 	 N2 	 N2 	 9.550591508825909e-06 	 9.550591508825909e-06
328	 4 	 CO2 	 CO2 	 0.00636461822311464 	 0.00636461822311464
328	 20 	 CH 	 CH 	 2.0458541247826608e-06 	 2.0458541247826608e-06
328	 17 	 H2O 	 OH2 	 0.0005699476456288793 	 0.0005699476456288793
328	 9 	 Na2 	 Na2 	 3.2889687915036746e-05 	 3.2889687915036746e-05
328	 18 	 H3N 	 NH3 	 0.0010223372092233148 	 0.0010223372092233148
328	 6 	 C2H2 	 C2H2 	 0.00010480862264047026 	 0.00010480862264047026
328	 24 	 C 	 C 	 0.00010140864419902675 	 0.00010140864419902675
328	 3 	 CHN 	 CNH 	 0.0025569675621267087 	 0.0025569675621267087
328	 23 	 HF2 	 HF2 	 0.0035038814569786523 	 0.0035038814569786523
328	 16 	 CH2 	 CH2 	 0.0035674048507589318 	 0.0035674048507589318
328	 19 	 HO 	 OH 	 4.155944597051488e-05 	 4.155944597051488e-05
328	 22 	 CH4O 	 CH4O 	 0.0002812963635872459 	 0.0002812963635872459
328	 21 	 HN2O 	 HON2 	 0.005290231650129939 	 0.005290231650129939
328	 0 	 H2 	 H2 	 1.1780496143699962e-06 	 1.1780496143699962e-06
328	 2 	 FLi 	 LiF 	 0.006797044457664381 	 0.006797044457664381
328	 10 	 NO 	 NO 	 9.024445660142073e-05 	 9.024445660142073e-05
328	 14 	 N2O 	 N2O 	 0.003846188935468465 	 0.003846188935468465
328	 15 	 CH3 	 CH3 	 6.176652394941707e-05 	 6.176652394941707e-05
329	 17 	 H2O 	 OH2 	 0.0005726514696333151 	 0.0005726514696333151
329	 25 	 Li 	 Li 	 3.613834827808569e-05 	 3.613834827808569e-05
329	 7 	 CO 	 OC 	 0.00033232099232992845 	 0.00033232099232992845
329	 13 	 O3 	 O3 	 0.004118491995905435 	 0.004118491995905435
329	 21 	 HN2O 	 HON2 	 0.005290144369311435 	 0.005290144369311435
329	 2 	 FLi 	 LiF 	 0.00678362610644039 	 0.00678362610644039
329	 23 	 HF2 	 HF2 	 0.0035038213427693392 	 0.0035038213427693392
329	 4 	 CO2 	 CO2 	 0.0063635698018992114 	 0.0063635698018992114
329	 1 	 N2 	 N2 	 9.419685604664212e-06 	 9.419685604664212e-06
329	 14 	 N2O 	 N2O 	 0.0038469495945576437 	 0.0038469495945576437
329	 9 	 Na2 	 Na2 	 3.289864202526425e-05 	 3.289864202526425e-05
329	 20 	 CH 	 CH 	 2.040570224680939e-06 	 2.040570224680939e-06
329	 16 	 CH2 	 CH2 	 0.0035665878753343657 	 0.0035665878753343657
329	 19 	 HO 	 OH 	 4.216366732514529e-05 	 4.216366732514529e-05
329	 6 	 C2H2 	 C2H2 	 0.00010479719881063467 	 0.00010479719881063467
329	 15 	 CH3 	 CH3 	 6.193277413480166e-05 	 6.193277413480166e-05
329	 3 	 CHN 	 CNH 	 0.0025621174587625297 	 0.0025621174587625297
329	 8 	 HLi 	 LiH 	 3.649248367778151e-07 	 3.649248367778151e-07
329	 22 	 CH4O 	 CH4O 	 0.00028128923898850563 	 0.00028128923898850563
329	 5 	 F2 	 F2 	 0.00030415993904236267 	 0.00030415993904236267
329	 18 	 H3N 	 NH3 	 0.001021728358552301 	 0.001021728358552301
329	 24 	 C 	 C 	 0.00010016420323401428 	 0.00010016420323401428
329	 12 	 HN 	 NH 	 0.0014715862592081536 	 0.0014715862592081536
329	 10 	 NO 	 NO 	 9.123308663578516e-05 	 9.123308663578516e-05
329	 0 	 H2 	 H2 	 1.2855907939008598e-06 	 1.2855907939008598e-06
329	 11 	 NO2 	 NO2 	 0.004622925520443523 	 0.004622925520443523
330	 24 	 C 	 C 	 0.00010021250929665724 	 0.00010021250929665724
330	 10 	 NO 	 NO 	 9.100956827545371e-05 	 9.100956827545371e-05
330	 14 	 N2O 	 N2O 	 0.003847273701301457 	 0.003847273701301457
330	 17 	 H2O 	 OH2 	 0.0005704480324303532 	 0.0005704480324303532
330	 2 	 FLi 	 LiF 	 0.0067913775827136095 	 0.0067913775827136095
330	 21 	 HN2O 	 HON2 	 0.005290080219788814 	 0.005290080219788814
330	 8 	 HLi 	 LiH 	 3.2600143141797294e-07 	 3.2600143141797294e-07
330	 1 	 N2 	 N2 	 9.556707823042198e-06 	 9.556707823042198e-06
330	 3 	 CHN 	 CNH 	 0.002557537414407152 	 0.002557537414407152
330	 9 	 Na2 	 Na2 	 3.284674681856935e-05 	 3.284674681856935e-05
330	 4 	 CO2 	 CO2 	 0.0063767588248509035 	 0.0063767588248509035
330	 7 	 CO 	 OC 	 0.000333466059227127 	 0.000333466059227127
330	 15 	 CH3 	 CH3 	 6.174770271199693e-05 	 6.174770271199693e-05
330	 13 	 O3 	 O3 	 0.004118304191867442 	 0.004118304191867442
330	 18 	 H3N 	 NH3 	 0.001021688495768544 	 0.001021688495768544
330	 25 	 Li 	 Li 	 4.0104209106866473e-05 	 4.0104209106866473e-05
330	 0 	 H2 	 H2 	 1.2426785635993428e-06 	 1.2426785635993428e-06
330	 6 	 C2H2 	 C2H2 	 9.879241795275479e-05 	 9.879241795275479e-05
330	 20 	 CH 	 CH 	 2.0453190659259097e-06 	 2.0453190659259097e-06
330	 5 	 F2 	 F2 	 0.00030365375375263385 	 0.00030365375375263385
330	 23 	 HF2 	 HF2 	 0.0035038071840967798 	 0.0035038071840967798
330	 11 	 NO2 	 NO2 	 0.0046291322459946094 	 0.0046291322459946094
330	 19 	 HO 	 OH 	 4.143806395425913e-05 	 4.143806395425913e-05
330	 22 	 CH4O 	 CH4O 	 0.00028128807292746846 	 0.00028128807292746846
330	 12 	 HN 	 NH 	 0.0014727492145916524 	 0.0014727492145916524
330	 16 	 CH2 	 CH2 	 0.0035668072315428755 	 0.0035668072315428755
331	 12 	 HN 	 NH 	 0.0014727067299235169 	 0.0014727067299235169
331	 25 	 Li 	 Li 	 3.7996095589998224e-05 	 3.7996095589998224e-05
331	 14 	 N2O 	 N2O 	 0.0038617949462816325 	 0.0038617949462816325
331	 20 	 CH 	 CH 	 6.928337085467539e-07 	 6.928337085467539e-07
331	 17 	 H2O 	 OH2 	 0.0005696744375490638 	 0.0005696744375490638
331	 19 	 HO 	 OH 	 4.181225732179801e-05 	 4.181225732179801e-05
331	 22 	 CH4O 	 CH4O 	 0.0002812897845004254 	 0.0002812897845004254
331	 10 	 NO 	 NO 	 9.105499907926841e-05 	 9.105499907926841e-05
331	 5 	 F2 	 F2 	 0.00030371548363958186 	 0.00030371548363958186
331	 4 	 CO2 	 CO2 	 0.006363862093684369 	 0.006363862093684369
331	 8 	 HLi 	 LiH 	 3.750178308658168e-07 	 3.750178308658168e-07
331	 21 	 HN2O 	 HON2 	 0.005290097420646426 	 0.005290097420646426
331	 24 	 C 	 C 	 0.00010029534998984106 	 0.00010029534998984106
331	 0 	 H2 	 H2 	 1.208005902225067e-06 	 1.208005902225067e-06
331	 3 	 CHN 	 CNH 	 0.0025608524910230015 	 0.0025608524910230015
331	 11 	 NO2 	 NO2 	 0.004627116519290715 	 0.004627116519290715
331	 13 	 O3 	 O3 	 0.004110324308393269 	 0.004110324308393269
331	 23 	 HF2 	 HF2 	 0.0035038062097213535 	 0.0035038062097213535
331	 2 	 FLi 	 LiF 	 0.006781747125187243 	 0.006781747125187243
331	 9 	 Na2 	 Na2 	 3.288431299650267e-05 	 3.288431299650267e-05
331	 16 	 CH2 	 CH2 	 0.0035663685217138495 	 0.0035663685217138495
331	 15 	 CH3 	 CH3 	 6.170453064335013e-05 	 6.170453064335013e-05
331	 18 	 H3N 	 NH3 	 0.0010223128464089935 	 0.0010223128464089935
331	 6 	 C2H2 	 C2H2 	 0.00010418157289577136 	 0.00010418157289577136
331	 7 	 CO 	 OC 	 0.0003326161135282272 	 0.0003326161135282272
331	 1 	 N2 	 N2 	 9.762045377633521e-06 	 9.762045377633521e-06
332	 11 	 NO2 	 NO2 	 0.004622462314733615 	 0.004622462314733615
332	 13 	 O3 	 O3 	 0.004094758068988951 	 0.004094758068988951
332	 4 	 CO2 	 CO2 	 0.006365168037886265 	 0.006365168037886265
332	 16 	 CH2 	 CH2 	 0.003566895996002325 	 0.003566895996002325
332	 5 	 F2 	 F2 	 0.00030360510794083864 	 0.00030360510794083864
332	 19 	 HO 	 OH 	 4.1497187122311135e-05 	 4.1497187122311135e-05
332	 2 	 FLi 	 LiF 	 0.006781134558659115 	 0.006781134558659115
332	 24 	 C 	 C 	 0.00010024533888215194 	 0.00010024533888215194
332	 21 	 HN2O 	 HON2 	 0.0052900949757967 	 0.0052900949757967
332	 3 	 CHN 	 CNH 	 0.0025590942873070914 	 0.0025590942873070914
332	 25 	 Li 	 Li 	 3.939497272015614e-05 	 3.939497272015614e-05
332	 10 	 NO 	 NO 	 9.083054132991242e-05 	 9.083054132991242e-05
332	 9 	 Na2 	 Na2 	 3.2876352008699866e-05 	 3.2876352008699866e-05
332	 22 	 CH4O 	 CH4O 	 0.000281289032891739 	 0.000281289032891739
332	 17 	 H2O 	 OH2 	 0.0005695165731262033 	 0.0005695165731262033
332	 23 	 HF2 	 HF2 	 0.0035038057228196934 	 0.0035038057228196934
332	 15 	 CH3 	 CH3 	 6.171050172012678e-05 	 6.171050172012678e-05
332	 6 	 C2H2 	 C2H2 	 0.00010443977997078993 	 0.00010443977997078993
332	 0 	 H2 	 H2 	 1.1994348613982142e-06 	 1.1994348613982142e-06
332	 1 	 N2 	 N2 	 9.714608544823544e-06 	 9.714608544823544e-06
332	 12 	 HN 	 NH 	 0.0014716667167215063 	 0.0014716667167215063
332	 18 	 H3N 	 NH3 	 0.0010209193668344796 	 0.0010209193668344796
332	 8 	 HLi 	 LiH 	 3.658621662564905e-07 	 3.658621662564905e-07
332	 20 	 CH 	 CH 	 2.0561804151915808e-06 	 2.0561804151915808e-06
332	 14 	 N2O 	 N2O 	 0.0038515785674834184 	 0.0038515785674834184
332	 7 	 CO 	 OC 	 0.000332235234845808 	 0.000332235234845808
333	 10 	 NO 	 NO 	 9.047255847751362e-05 	 9.047255847751362e-05
333	 9 	 Na2 	 Na2 	 3.287693058836511e-05 	 3.287693058836511e-05
333	 2 	 FLi 	 LiF 	 0.006793728958864412 	 0.006793728958864412
333	 23 	 HF2 	 HF2 	 0.003503808076667319 	 0.003503808076667319
333	 14 	 N2O 	 N2O 	 0.0038513485924619095 	 0.0038513485924619095
333	 16 	 CH2 	 CH2 	 0.0035675938195496564 	 0.0035675938195496564
333	 3 	 CHN 	 CNH 	 0.0025551638349966487 	 0.0025551638349966487
333	 8 	 HLi 	 LiH 	 3.6373155699624163e-07 	 3.6373155699624163e-07
333	 12 	 HN 	 NH 	 0.001471353898086606 	 0.001471353898086606
333	 13 	 O3 	 O3 	 0.004119039288575478 	 0.004119039288575478
333	 0 	 H2 	 H2 	 1.3959044721971386e-06 	 1.3959044721971386e-06
333	 6 	 C2H2 	 C2H2 	 0.00010487684488515629 	 0.00010487684488515629
333	 15 	 CH3 	 CH3 	 6.2095358504504e-05 	 6.2095358504504e-05
333	 25 	 Li 	 Li 	 3.685309924822442e-05 	 3.685309924822442e-05
333	 22 	 CH4O 	 CH4O 	 0.00028128994970948884 	 0.00028128994970948884
333	 21 	 HN2O 	 HON2 	 0.005290087911377599 	 0.005290087911377599
333	 17 	 H2O 	 OH2 	 0.0005697514664885527 	 0.0005697514664885527
333	 18 	 H3N 	 NH3 	 0.0010215166504386154 	 0.0010215166504386154
333	 5 	 F2 	 F2 	 0.0003034925747274651 	 0.0003034925747274651
333	 19 	 HO 	 OH 	 4.101954215187056e-05 	 4.101954215187056e-05
333	 4 	 CO2 	 CO2 	 0.006367174196613747 	 0.006367174196613747
333	 24 	 C 	 C 	 0.00010025882110758226 	 0.00010025882110758226
333	 7 	 CO 	 OC 	 0.0003328784846110988 	 0.0003328784846110988
333	 1 	 N2 	 N2 	 9.527226386444403e-06 	 9.527226386444403e-06
333	 20 	 CH 	 CH 	 2.025572130769553e-06 	 2.025572130769553e-06
333	 11 	 NO2 	 NO2 	 0.004627318373956862 	 0.004627318373956862
334	 11 	 NO2 	 NO2 	 0.004603027541347556 	 0.004603027541347556
334	 20 	 CH 	 CH 	 6.870544759618769e-07 	 6.870544759618769e-07
334	 2 	 FLi 	 LiF 	 0.006783195293575808 	 0.006783195293575808
334	 6 	 C2H2 	 C2H2 	 9.875714123677505e-05 	 9.875714123677505e-05
334	 22 	 CH4O 	 CH4O 	 0.00028128752831026524 	 0.00028128752831026524
334	 4 	 CO2 	 CO2 	 0.006368321391910008 	 0.006368321391910008
334	 19 	 HO 	 OH 	 4.121134957549965e-05 	 4.121134957549965e-05
334	 7 	 CO 	 OC 	 0.0003331195213873735 	 0.0003331195213873735
334	 15 	 CH3 	 CH3 	 6.182102242414257e-05 	 6.182102242414257e-05
334	 0 	 H2 	 H2 	 1.2691688021459143e-06 	 1.2691688021459143e-06
334	 17 	 H2O 	 OH2 	 0.0005703695459343149 	 0.0005703695459343149
334	 25 	 Li 	 Li 	 3.794483250037328e-05 	 3.794483250037328e-05
334	 14 	 N2O 	 N2O 	 0.0038500082488477356 	 0.0038500082488477356
334	 18 	 H3N 	 NH3 	 0.0010208188221488956 	 0.0010208188221488956
334	 13 	 O3 	 O3 	 0.0041200093587833745 	 0.0041200093587833745
334	 9 	 Na2 	 Na2 	 3.2875318035357096e-05 	 3.2875318035357096e-05
334	 10 	 NO 	 NO 	 9.101839767527609e-05 	 9.101839767527609e-05
334	 12 	 HN 	 NH 	 0.0014721156161349588 	 0.0014721156161349588
334	 5 	 F2 	 F2 	 0.0003032676619706061 	 0.0003032676619706061
334	 23 	 HF2 	 HF2 	 0.003503808392156278 	 0.003503808392156278
334	 16 	 CH2 	 CH2 	 0.003567541267802427 	 0.003567541267802427
334	 21 	 HN2O 	 HON2 	 0.005290090766070127 	 0.005290090766070127
334	 1 	 N2 	 N2 	 9.359502497924264e-06 	 9.359502497924264e-06
334	 3 	 CHN 	 CNH 	 0.0025582000120688377 	 0.0025582000120688377
334	 24 	 C 	 C 	 0.00010042804657931699 	 0.00010042804657931699
334	 8 	 HLi 	 LiH 	 3.7351701424740826e-07 	 3.7351701424740826e-07
335	 2 	 FLi 	 LiF 	 0.006794888218729679 	 0.006794888218729679
335	 20 	 CH 	 CH 	 2.032347910336799e-06 	 2.032347910336799e-06
335	 3 	 CHN 	 CNH 	 0.002562362423888851 	 0.002562362423888851
335	 18 	 H3N 	 NH3 	 0.0010211032413993961 	 0.0010211032413993961
335	 16 	 CH2 	 CH2 	 0.003566691546445958 	 0.003566691546445958
335	 13 	 O3 	 O3 	 0.0040892760434458365 	 0.0040892760434458365
335	 1 	 N2 	 N2 	 9.576702396726564e-06 	 9.576702396726564e-06
335	 10 	 NO 	 NO 	 9.111869949540705e-05 	 9.111869949540705e-05
335	 6 	 C2H2 	 C2H2 	 0.0001046525304330005 	 0.0001046525304330005
335	 8 	 HLi 	 LiH 	 3.4313883477941467e-07 	 3.4313883477941467e-07
335	 25 	 Li 	 Li 	 3.422960890387605e-05 	 3.422960890387605e-05
335	 4 	 CO2 	 CO2 	 0.006368933681789905 	 0.006368933681789905
335	 23 	 HF2 	 HF2 	 0.003503807372726941 	 0.003503807372726941
335	 22 	 CH4O 	 CH4O 	 0.00028128909570048085 	 0.00028128909570048085
335	 24 	 C 	 C 	 0.00010197875396409449 	 0.00010197875396409449
335	 15 	 CH3 	 CH3 	 6.162496127764583e-05 	 6.162496127764583e-05
335	 12 	 HN 	 NH 	 0.00147297749843879 	 0.00147297749843879
335	 5 	 F2 	 F2 	 0.0003027553979692678 	 0.0003027553979692678
335	 14 	 N2O 	 N2O 	 0.003838266727727308 	 0.003838266727727308
335	 7 	 CO 	 OC 	 0.0003325920351533925 	 0.0003325920351533925
335	 11 	 NO2 	 NO2 	 0.0046074858117959305 	 0.0046074858117959305
335	 21 	 HN2O 	 HON2 	 0.005290091419591575 	 0.005290091419591575
335	 17 	 H2O 	 OH2 	 0.0005687432619659341 	 0.0005687432619659341
335	 19 	 HO 	 OH 	 4.156869718117363e-05 	 4.156869718117363e-05
335	 9 	 Na2 	 Na2 	 3.287860363609235e-05 	 3.287860363609235e-05
335	 0 	 H2 	 H2 	 1.3852925167416594e-06 	 1.3852925167416594e-06
336	 25 	 Li 	 Li 	 3.880761817190348e-05 	 3.880761817190348e-05
336	 8 	 HLi 	 LiH 	 3.580813951662265e-07 	 3.580813951662265e-07
336	 1 	 N2 	 N2 	 9.766570487040157e-06 	 9.766570487040157e-06
336	 5 	 F2 	 F2 	 0.0003027053996893967 	 0.0003027053996893967
336	 7 	 CO 	 OC 	 0.00033388415020728374 	 0.00033388415020728374
336	 11 	 NO2 	 NO2 	 0.004636077690258587 	 0.004636077690258587
336	 13 	 O3 	 O3 	 0.004104750569666728 	 0.004104750569666728
336	 12 	 HN 	 NH 	 0.0014722589901823844 	 0.0014722589901823844
336	 3 	 CHN 	 CNH 	 0.002558075185335515 	 0.002558075185335515
336	 6 	 C2H2 	 C2H2 	 9.887017398153296e-05 	 9.887017398153296e-05
336	 0 	 H2 	 H2 	 1.2656324846195588e-06 	 1.2656324846195588e-06
336	 18 	 H3N 	 NH3 	 0.0010215158853622635 	 0.0010215158853622635
336	 24 	 C 	 C 	 0.00010005329783256379 	 0.00010005329783256379
336	 10 	 NO 	 NO 	 9.064861687533916e-05 	 9.064861687533916e-05
336	 20 	 CH 	 CH 	 2.065758943099476e-06 	 2.065758943099476e-06
336	 15 	 CH3 	 CH3 	 6.157547395626646e-05 	 6.157547395626646e-05
336	 16 	 CH2 	 CH2 	 0.0035671357616496088 	 0.0035671357616496088
336	 21 	 HN2O 	 HON2 	 0.005290086986710568 	 0.005290086986710568
336	 14 	 N2O 	 N2O 	 0.003839782286158305 	 0.003839782286158305
336	 9 	 Na2 	 Na2 	 3.2843694549879954e-05 	 3.2843694549879954e-05
336	 22 	 CH4O 	 CH4O 	 0.00028128882631455506 	 0.00028128882631455506
336	 4 	 CO2 	 CO2 	 0.006356914964640546 	 0.006356914964640546
336	 23 	 HF2 	 HF2 	 0.0035038089895273023 	 0.0035038089895273023
336	 2 	 FLi 	 LiF 	 0.0067874693020120395 	 0.0067874693020120395
336	 17 	 H2O 	 OH2 	 0.0005653083562701286 	 0.0005653083562701286
336	 19 	 HO 	 OH 	 4.1468996362645286e-05 	 4.1468996362645286e-05
337	 16 	 CH2 	 CH2 	 0.0035678868692581318 	 0.0035678868692581318
337	 7 	 CO 	 OC 	 0.0003323871463805308 	 0.0003323871463805308
337	 9 	 Na2 	 Na2 	 3.287066983941339e-05 	 3.287066983941339e-05
337	 21 	 HN2O 	 HON2 	 0.005290086279990114 	 0.005290086279990114
337	 17 	 H2O 	 OH2 	 0.0005697524972328028 	 0.0005697524972328028
337	 6 	 C2H2 	 C2H2 	 0.00010473191009955239 	 0.00010473191009955239
337	 20 	 CH 	 CH 	 2.0517793238948095e-06 	 2.0517793238948095e-06
337	 13 	 O3 	 O3 	 0.004123543363379357 	 0.004123543363379357
337	 24 	 C 	 C 	 0.00010038686274527501 	 0.00010038686274527501
337	 15 	 CH3 	 CH3 	 6.194786418316059e-05 	 6.194786418316059e-05
337	 11 	 NO2 	 NO2 	 0.004628154701957509 	 0.004628154701957509
337	 23 	 HF2 	 HF2 	 0.0035038132812098798 	 0.0035038132812098798
337	 14 	 N2O 	 N2O 	 0.0038466297084304582 	 0.0038466297084304582
337	 5 	 F2 	 F2 	 0.0003029428325605451 	 0.0003029428325605451
337	 3 	 CHN 	 CNH 	 0.0025597541449515425 	 0.0025597541449515425
337	 12 	 HN 	 NH 	 0.0014716550428258938 	 0.0014716550428258938
337	 8 	 HLi 	 LiH 	 3.7216649558596047e-07 	 3.7216649558596047e-07
337	 4 	 CO2 	 CO2 	 0.00638003618156608 	 0.00638003618156608
337	 18 	 H3N 	 NH3 	 0.001020055799264988 	 0.001020055799264988
337	 1 	 N2 	 N2 	 9.652300737172319e-06 	 9.652300737172319e-06
337	 0 	 H2 	 H2 	 1.1741453695410197e-06 	 1.1741453695410197e-06
337	 22 	 CH4O 	 CH4O 	 0.00028128886180167335 	 0.00028128886180167335
337	 2 	 FLi 	 LiF 	 0.006786086674645727 	 0.006786086674645727
337	 25 	 Li 	 Li 	 3.544055153154447e-05 	 3.544055153154447e-05
337	 19 	 HO 	 OH 	 4.211743240038037e-05 	 4.211743240038037e-05
337	 10 	 NO 	 NO 	 9.086652564412117e-05 	 9.086652564412117e-05
338	 15 	 CH3 	 CH3 	 6.183822992157172e-05 	 6.183822992157172e-05
338	 11 	 NO2 	 NO2 	 0.004629039325773164 	 0.004629039325773164
338	 13 	 O3 	 O3 	 0.004158472064752081 	 0.004158472064752081
338	 23 	 HF2 	 HF2 	 0.0035038072291622984 	 0.0035038072291622984
338	 20 	 CH 	 CH 	 6.895023278903067e-07 	 6.895023278903067e-07
338	 12 	 HN 	 NH 	 0.001471655480248483 	 0.001471655480248483
338	 7 	 CO 	 OC 	 0.000333320007955833 	 0.000333320007955833
338	 3 	 CHN 	 CNH 	 0.0025571685850295394 	 0.0025571685850295394
338	 10 	 NO 	 NO 	 9.114148843452041e-05 	 9.114148843452041e-05
338	 4 	 CO2 	 CO2 	 0.006366011979429277 	 0.006366011979429277
338	 8 	 HLi 	 LiH 	 3.425955524717006e-07 	 3.425955524717006e-07
338	 25 	 Li 	 Li 	 3.704947874697171e-05 	 3.704947874697171e-05
338	 1 	 N2 	 N2 	 9.758561265863545e-06 	 9.758561265863545e-06
338	 5 	 F2 	 F2 	 0.00030340653734164225 	 0.00030340653734164225
338	 19 	 HO 	 OH 	 4.194819967061717e-05 	 4.194819967061717e-05
338	 16 	 CH2 	 CH2 	 0.003566570984779142 	 0.003566570984779142
338	 0 	 H2 	 H2 	 1.1447752866392254e-06 	 1.1447752866392254e-06
338	 6 	 C2H2 	 C2H2 	 0.00010484172535159267 	 0.00010484172535159267
338	 17 	 H2O 	 OH2 	 0.0005692183275768245 	 0.0005692183275768245
338	 2 	 FLi 	 LiF 	 0.0067933088408397195 	 0.0067933088408397195
338	 21 	 HN2O 	 HON2 	 0.005290081977534711 	 0.005290081977534711
338	 14 	 N2O 	 N2O 	 0.003846895183005534 	 0.003846895183005534
338	 22 	 CH4O 	 CH4O 	 0.00028128921684386903 	 0.00028128921684386903
338	 9 	 Na2 	 Na2 	 3.288942441629459e-05 	 3.288942441629459e-05
338	 24 	 C 	 C 	 0.00010017804499464302 	 0.00010017804499464302
338	 18 	 H3N 	 NH3 	 0.0010210015954573335 	 0.0010210015954573335
339	 11 	 NO2 	 NO2 	 0.00462313162803843 	 0.00462313162803843
339	 19 	 HO 	 OH 	 4.139790269372941e-05 	 4.139790269372941e-05
339	 25 	 Li 	 Li 	 3.800641468879686e-05 	 3.800641468879686e-05
339	 24 	 C 	 C 	 9.996916916074985e-05 	 9.996916916074985e-05
339	 13 	 O3 	 O3 	 0.004121101245698648 	 0.004121101245698648
339	 18 	 H3N 	 NH3 	 0.0010204621798998777 	 0.0010204621798998777
339	 20 	 CH 	 CH 	 2.068869752684889e-06 	 2.068869752684889e-06
339	 4 	 CO2 	 CO2 	 0.006375574411501531 	 0.006375574411501531
339	 12 	 HN 	 NH 	 0.001472405623092685 	 0.001472405623092685
339	 9 	 Na2 	 Na2 	 3.285984205929554e-05 	 3.285984205929554e-05
339	 7 	 CO 	 OC 	 0.0003326334844903438 	 0.0003326334844903438
339	 8 	 HLi 	 LiH 	 3.771866638739574e-07 	 3.771866638739574e-07
339	 6 	 C2H2 	 C2H2 	 0.00010489829450616049 	 0.00010489829450616049
339	 16 	 CH2 	 CH2 	 0.0035683286468019045 	 0.0035683286468019045
339	 14 	 N2O 	 N2O 	 0.003851106863144335 	 0.003851106863144335
339	 10 	 NO 	 NO 	 9.069780227733181e-05 	 9.069780227733181e-05
339	 2 	 FLi 	 LiF 	 0.006791944429326796 	 0.006791944429326796
339	 23 	 HF2 	 HF2 	 0.0035038091932802977 	 0.0035038091932802977
339	 0 	 H2 	 H2 	 1.22136956542665e-06 	 1.22136956542665e-06
339	 1 	 N2 	 N2 	 9.216821075553308e-06 	 9.216821075553308e-06
339	 15 	 CH3 	 CH3 	 6.214516972751615e-05 	 6.214516972751615e-05
339	 17 	 H2O 	 OH2 	 0.0005713275790256028 	 0.0005713275790256028
339	 22 	 CH4O 	 CH4O 	 0.00028128992683693326 	 0.00028128992683693326
339	 3 	 CHN 	 CNH 	 0.002558676013493849 	 0.002558676013493849
339	 21 	 HN2O 	 HON2 	 0.005290089784805078 	 0.005290089784805078
339	 5 	 F2 	 F2 	 0.0003029768168313873 	 0.0003029768168313873
340	 25 	 Li 	 Li 	 3.742411978651501e-05 	 3.742411978651501e-05
340	 14 	 N2O 	 N2O 	 0.003833161297507262 	 0.003833161297507262
340	 20 	 CH 	 CH 	 6.841453685576378e-07 	 6.841453685576378e-07
340	 0 	 H2 	 H2 	 1.1969867508884735e-06 	 1.1969867508884735e-06
340	 11 	 NO2 	 NO2 	 0.004645408984264594 	 0.004645408984264594
340	 7 	 CO 	 OC 	 0.0003326421559711115 	 0.0003326421559711115
340	 16 	 CH2 	 CH2 	 0.0035674203822676333 	 0.0035674203822676333
340	 3 	 CHN 	 CNH 	 0.002556009480866526 	 0.002556009480866526
340	 1 	 N2 	 N2 	 9.72224010189651e-06 	 9.72224010189651e-06
340	 4 	 CO2 	 CO2 	 0.006365742131358291 	 0.006365742131358291
340	 10 	 NO 	 NO 	 9.060179879270979e-05 	 9.060179879270979e-05
340	 13 	 O3 	 O3 	 0.004113759519098644 	 0.004113759519098644
340	 18 	 H3N 	 NH3 	 0.0010222194412446068 	 0.0010222194412446068
340	 2 	 FLi 	 LiF 	 0.006797871620408566 	 0.006797871620408566
340	 19 	 HO 	 OH 	 4.229886814347846e-05 	 4.229886814347846e-05
340	 23 	 HF2 	 HF2 	 0.0035038083593585618 	 0.0035038083593585618
340	 6 	 C2H2 	 C2H2 	 0.00010009810843795046 	 0.00010009810843795046
340	 9 	 Na2 	 Na2 	 3.283858443817205e-05 	 3.283858443817205e-05
340	 5 	 F2 	 F2 	 0.0003040773557547426 	 0.0003040773557547426
340	 22 	 CH4O 	 CH4O 	 0.0002812887976589702 	 0.0002812887976589702
340	 21 	 HN2O 	 HON2 	 0.005290087280285442 	 0.005290087280285442
