#epoch	m_idx	m_form	m_sym	ael	ael*lambda_ae
9	 37 	 Li 	 Li 	 9.572133797467314e-09 	 9.572133797467314e-09
9	 9 	 CO 	 OC 	 0.0010299176379806219 	 0.0010299176379806219
9	 31 	 O 	 O 	 4.31730729994503e-05 	 4.31730729994503e-05
9	 0 	 H2 	 H2 	 4.205126436176222e-06 	 4.205126436176222e-06
9	 11 	 HLi 	 LiH 	 3.933035163229028e-06 	 3.933035163229028e-06
9	 21 	 H3N 	 NH3 	 5.4783613804921965e-08 	 5.4783613804921965e-08
10	 15 	 HN 	 NH 	 2.6792800871114137e-05 	 2.6792800871114137e-05
10	 17 	 N2O 	 N2O 	 0.0005260515340119083 	 0.0005260515340119083
10	 22 	 HO 	 OH 	 5.414184805610608e-06 	 5.414184805610608e-06
10	 12 	 Na2 	 Na2 	 2.3957395671035606e-06 	 2.3957395671035606e-06
10	 21 	 H3N 	 NH3 	 5.457221549667974e-08 	 5.457221549667974e-08
10	 4 	 CO2 	 CO2 	 0.01476171841871804 	 0.01476171841871804
10	 16 	 O3 	 O3 	 0.0004034331729707672 	 0.0004034331729707672
10	 35 	 HF2 	 HF2 	 0.00102370495302279 	 0.00102370495302279
10	 1 	 N2 	 N2 	 5.4065975977617955e-05 	 5.4065975977617955e-05
10	 3 	 CHN 	 CNH 	 0.007958373254014751 	 0.007958373254014751
10	 36 	 C 	 C 	 5.94091754323432e-05 	 5.94091754323432e-05
10	 14 	 NO2 	 NO2 	 0.001074254424319562 	 0.001074254424319562
10	 31 	 O 	 O 	 7.743872610574145e-05 	 7.743872610574145e-05
10	 8 	 C2H2 	 C2H2 	 0.0004692564774730015 	 0.0004692564774730015
10	 24 	 C 	 C 	 8.026450212423437e-05 	 8.026450212423437e-05
10	 18 	 CH3 	 CH3 	 0.00011466113257541151 	 0.00011466113257541151
10	 25 	 Cl 	 Cl 	 3.8384438853215206e-05 	 3.8384438853215206e-05
10	 6 	 F2 	 F2 	 8.86996758608168e-06 	 8.86996758608168e-06
10	 0 	 H2 	 H2 	 4.681584204535798e-06 	 4.681584204535798e-06
10	 29 	 N 	 N 	 8.141117845030803e-05 	 8.141117845030803e-05
10	 28 	 Li 	 Li 	 1.1179842292312047e-05 	 1.1179842292312047e-05
10	 23 	 CH 	 CH 	 1.6039309502537559e-06 	 1.6039309502537559e-06
10	 9 	 CO 	 OC 	 0.000993459255842546 	 0.000993459255842546
10	 19 	 CH2 	 CH2 	 0.00017170293519594564 	 0.00017170293519594564
10	 26 	 F 	 F 	 2.9534102533233367e-05 	 2.9534102533233367e-05
10	 11 	 HLi 	 LiH 	 3.9145510918801844e-06 	 3.9145510918801844e-06
10	 30 	 Na 	 Na 	 9.247632347143264e-06 	 9.247632347143264e-06
10	 13 	 NO 	 NO 	 3.6816267369694127e-06 	 3.6816267369694127e-06
10	 2 	 FLi 	 LiF 	 0.008443664014518078 	 0.008443664014518078
10	 27 	 H 	 H 	 1.0818548946799462e-07 	 1.0818548946799462e-07
10	 20 	 H2O 	 OH2 	 4.742261506180369e-08 	 4.742261506180369e-08
10	 37 	 Li 	 Li 	 6.607475982853892e-09 	 6.607475982853892e-09
11	 17 	 N2O 	 N2O 	 0.0006236158086057503 	 0.0006236158086057503
11	 24 	 C 	 C 	 4.583558243298714e-05 	 4.583558243298714e-05
11	 3 	 CHN 	 CNH 	 0.00786861442835127 	 0.00786861442835127
11	 26 	 F 	 F 	 5.8398146529886244e-06 	 5.8398146529886244e-06
11	 11 	 HLi 	 LiH 	 3.3808838345152575e-06 	 3.3808838345152575e-06
11	 31 	 O 	 O 	 1.9079147502103455e-05 	 1.9079147502103455e-05
11	 29 	 N 	 N 	 3.655279674957559e-05 	 3.655279674957559e-05
11	 0 	 H2 	 H2 	 3.4483453269191125e-06 	 3.4483453269191125e-06
11	 13 	 NO 	 NO 	 3.861267161954717e-06 	 3.861267161954717e-06
11	 1 	 N2 	 N2 	 4.446536734866202e-05 	 4.446536734866202e-05
11	 16 	 O3 	 O3 	 0.000456419094355066 	 0.000456419094355066
11	 20 	 H2O 	 OH2 	 1.4557960364648175e-07 	 1.4557960364648175e-07
11	 8 	 C2H2 	 C2H2 	 0.0004231308337311325 	 0.0004231308337311325
11	 23 	 CH 	 CH 	 1.0544879725119342e-06 	 1.0544879725119342e-06
11	 37 	 Li 	 Li 	 5.839992308117749e-09 	 5.839992308117749e-09
11	 25 	 Cl 	 Cl 	 0.00023261379288541892 	 0.00023261379288541892
11	 21 	 H3N 	 NH3 	 4.002175356344363e-06 	 4.002175356344363e-06
11	 35 	 HF2 	 HF2 	 0.00102549042905712 	 0.00102549042905712
11	 2 	 FLi 	 LiF 	 0.008374516901876409 	 0.008374516901876409
11	 14 	 NO2 	 NO2 	 0.0011316384722321873 	 0.0011316384722321873
11	 27 	 H 	 H 	 1.1485632607975862e-07 	 1.1485632607975862e-07
11	 30 	 Na 	 Na 	 3.909873914570557e-06 	 3.909873914570557e-06
11	 18 	 CH3 	 CH3 	 0.00014653091451716867 	 0.00014653091451716867
11	 4 	 CO2 	 CO2 	 0.014391067941620228 	 0.014391067941620228
11	 36 	 C 	 C 	 6.137434926165902e-05 	 6.137434926165902e-05
11	 22 	 HO 	 OH 	 6.04470828983109e-06 	 6.04470828983109e-06
11	 15 	 HN 	 NH 	 3.086716460955605e-05 	 3.086716460955605e-05
11	 6 	 F2 	 F2 	 1.0065753983930735e-05 	 1.0065753983930735e-05
11	 12 	 Na2 	 Na2 	 2.27244535515298e-06 	 2.27244535515298e-06
11	 9 	 CO 	 OC 	 0.0009672125649804397 	 0.0009672125649804397
11	 28 	 Li 	 Li 	 1.261468469559966e-05 	 1.261468469559966e-05
11	 19 	 CH2 	 CH2 	 0.0001762006845167143 	 0.0001762006845167143
12	 1 	 N2 	 N2 	 4.0938376000029404e-05 	 4.0938376000029404e-05
12	 11 	 HLi 	 LiH 	 3.6323290468541714e-06 	 3.6323290468541714e-06
12	 0 	 H2 	 H2 	 4.188423525975501e-06 	 4.188423525975501e-06
12	 17 	 N2O 	 N2O 	 0.0007000032338522415 	 0.0007000032338522415
12	 18 	 CH3 	 CH3 	 0.00012579755791826107 	 0.00012579755791826107
12	 24 	 C 	 C 	 9.665288611215211e-05 	 9.665288611215211e-05
12	 15 	 HN 	 NH 	 2.9014197768837897e-05 	 2.9014197768837897e-05
12	 31 	 O 	 O 	 0.00010376508644013289 	 0.00010376508644013289
12	 4 	 CO2 	 CO2 	 0.014098881943725461 	 0.014098881943725461
12	 25 	 Cl 	 Cl 	 0.00012743254410626587 	 0.00012743254410626587
12	 12 	 Na2 	 Na2 	 2.413308643856727e-06 	 2.413308643856727e-06
12	 6 	 F2 	 F2 	 1.180639565621457e-05 	 1.180639565621457e-05
12	 22 	 HO 	 OH 	 5.63548323060594e-06 	 5.63548323060594e-06
12	 29 	 N 	 N 	 9.953633827685523e-05 	 9.953633827685523e-05
12	 16 	 O3 	 O3 	 0.0005609005838479368 	 0.0005609005838479368
12	 23 	 CH 	 CH 	 1.466067484544356e-06 	 1.466067484544356e-06
12	 30 	 Na 	 Na 	 4.395176133229979e-05 	 4.395176133229979e-05
12	 26 	 F 	 F 	 4.884176141713625e-05 	 4.884176141713625e-05
12	 9 	 CO 	 OC 	 0.0009388386888150475 	 0.0009388386888150475
12	 21 	 H3N 	 NH3 	 2.054697855299671e-06 	 2.054697855299671e-06
12	 28 	 Li 	 Li 	 1.3679825871019908e-05 	 1.3679825871019908e-05
12	 19 	 CH2 	 CH2 	 0.0001885098227712386 	 0.0001885098227712386
12	 37 	 Li 	 Li 	 9.261170702708966e-09 	 9.261170702708966e-09
12	 3 	 CHN 	 CNH 	 0.0076917457862979936 	 0.0076917457862979936
12	 36 	 C 	 C 	 6.292003377183063e-05 	 6.292003377183063e-05
12	 20 	 H2O 	 OH2 	 1.472452413040813e-07 	 1.472452413040813e-07
12	 13 	 NO 	 NO 	 7.2331155551111934e-06 	 7.2331155551111934e-06
12	 27 	 H 	 H 	 1.404368624571292e-07 	 1.404368624571292e-07
12	 2 	 FLi 	 LiF 	 0.008261916234420252 	 0.008261916234420252
12	 35 	 HF2 	 HF2 	 0.0010732785593121643 	 0.0010732785593121643
12	 14 	 NO2 	 NO2 	 0.0013314801727574287 	 0.0013314801727574287
12	 8 	 C2H2 	 C2H2 	 0.00038280697492288506 	 0.00038280697492288506
13	 0 	 H2 	 H2 	 4.0913540341170195e-06 	 4.0913540341170195e-06
13	 29 	 N 	 N 	 5.736161410144436e-05 	 5.736161410144436e-05
13	 35 	 HF2 	 HF2 	 0.0010704991927425278 	 0.0010704991927425278
13	 25 	 Cl 	 Cl 	 5.468031945176299e-05 	 5.468031945176299e-05
13	 14 	 NO2 	 NO2 	 0.0013394415928193399 	 0.0013394415928193399
13	 4 	 CO2 	 CO2 	 0.013898370979480042 	 0.013898370979480042
13	 9 	 CO 	 OC 	 0.0009231357280424833 	 0.0009231357280424833
13	 22 	 HO 	 OH 	 7.0196503078994255e-06 	 7.0196503078994255e-06
13	 23 	 CH 	 CH 	 1.2266859823225428e-06 	 1.2266859823225428e-06
13	 6 	 F2 	 F2 	 1.3679209912371851e-05 	 1.3679209912371851e-05
13	 27 	 H 	 H 	 1.6911707857287454e-07 	 1.6911707857287454e-07
13	 2 	 FLi 	 LiF 	 0.008221574507427618 	 0.008221574507427618
13	 20 	 H2O 	 OH2 	 7.939342805689915e-08 	 7.939342805689915e-08
13	 8 	 C2H2 	 C2H2 	 0.0003749176558587032 	 0.0003749176558587032
13	 17 	 N2O 	 N2O 	 0.0008711499035677031 	 0.0008711499035677031
13	 18 	 CH3 	 CH3 	 0.00014486692557354975 	 0.00014486692557354975
13	 21 	 H3N 	 NH3 	 2.688322707554624e-06 	 2.688322707554624e-06
13	 31 	 O 	 O 	 8.350314668077684e-05 	 8.350314668077684e-05
13	 13 	 NO 	 NO 	 9.322545649905083e-06 	 9.322545649905083e-06
13	 16 	 O3 	 O3 	 0.0006636453597221548 	 0.0006636453597221548
13	 28 	 Li 	 Li 	 1.8575987055003234e-05 	 1.8575987055003234e-05
13	 26 	 F 	 F 	 6.37727176053548e-05 	 6.37727176053548e-05
13	 15 	 HN 	 NH 	 3.26275345462379e-05 	 3.26275345462379e-05
13	 37 	 Li 	 Li 	 1.918157415033922e-08 	 1.918157415033922e-08
13	 36 	 C 	 C 	 6.0899305698129646e-05 	 6.0899305698129646e-05
13	 24 	 C 	 C 	 9.394291717031038e-05 	 9.394291717031038e-05
13	 11 	 HLi 	 LiH 	 3.88997902649321e-06 	 3.88997902649321e-06
13	 1 	 N2 	 N2 	 2.7953172639087753e-05 	 2.7953172639087753e-05
13	 30 	 Na 	 Na 	 3.5995103563016165e-05 	 3.5995103563016165e-05
13	 3 	 CHN 	 CNH 	 0.007534978882619947 	 0.007534978882619947
13	 19 	 CH2 	 CH2 	 0.00019786832670088506 	 0.00019786832670088506
13	 12 	 Na2 	 Na2 	 2.3346177376423834e-06 	 2.3346177376423834e-06
14	 26 	 F 	 F 	 4.0332266662987054e-05 	 4.0332266662987054e-05
14	 12 	 Na2 	 Na2 	 2.2912675183742366e-06 	 2.2912675183742366e-06
14	 37 	 Li 	 Li 	 1.63775959218285e-08 	 1.63775959218285e-08
14	 0 	 H2 	 H2 	 4.120228541180994e-06 	 4.120228541180994e-06
14	 31 	 O 	 O 	 5.3613668991457286e-05 	 5.3613668991457286e-05
14	 24 	 C 	 C 	 7.488130797755454e-05 	 7.488130797755454e-05
14	 6 	 F2 	 F2 	 1.4919129624284277e-05 	 1.4919129624284277e-05
14	 14 	 NO2 	 NO2 	 0.0014452480793188188 	 0.0014452480793188188
14	 15 	 HN 	 NH 	 3.655695981231017e-05 	 3.655695981231017e-05
14	 28 	 Li 	 Li 	 1.3548926134723283e-05 	 1.3548926134723283e-05
14	 3 	 CHN 	 CNH 	 0.0074834224954060365 	 0.0074834224954060365
14	 19 	 CH2 	 CH2 	 0.00020954654217379578 	 0.00020954654217379578
14	 29 	 N 	 N 	 6.036973399013957e-05 	 6.036973399013957e-05
14	 16 	 O3 	 O3 	 0.0006504992001538435 	 0.0006504992001538435
14	 23 	 CH 	 CH 	 8.730366767368354e-07 	 8.730366767368354e-07
14	 1 	 N2 	 N2 	 2.6412279782348992e-05 	 2.6412279782348992e-05
14	 21 	 H3N 	 NH3 	 9.239115269843974e-06 	 9.239115269843974e-06
14	 36 	 C 	 C 	 6.362780777001378e-05 	 6.362780777001378e-05
14	 17 	 N2O 	 N2O 	 0.0008941776437990795 	 0.0008941776437990795
14	 22 	 HO 	 OH 	 7.944127175495353e-06 	 7.944127175495353e-06
14	 25 	 Cl 	 Cl 	 3.6136965194742565e-05 	 3.6136965194742565e-05
14	 2 	 FLi 	 LiF 	 0.008114981836322829 	 0.008114981836322829
14	 13 	 NO 	 NO 	 8.860356495881211e-06 	 8.860356495881211e-06
14	 9 	 CO 	 OC 	 0.0008950705591374191 	 0.0008950705591374191
14	 30 	 Na 	 Na 	 1.1168046713978711e-05 	 1.1168046713978711e-05
14	 4 	 CO2 	 CO2 	 0.013603403258356664 	 0.013603403258356664
14	 27 	 H 	 H 	 1.8478159279547497e-07 	 1.8478159279547497e-07
14	 8 	 C2H2 	 C2H2 	 0.0003436639297530433 	 0.0003436639297530433
14	 11 	 HLi 	 LiH 	 2.470840415474495e-06 	 2.470840415474495e-06
14	 35 	 HF2 	 HF2 	 0.0011070273989754714 	 0.0011070273989754714
14	 18 	 CH3 	 CH3 	 0.0001682681022223137 	 0.0001682681022223137
14	 20 	 H2O 	 OH2 	 6.478516419786483e-07 	 6.478516419786483e-07
15	 37 	 Li 	 Li 	 2.5334388953452362e-08 	 2.5334388953452362e-08
15	 26 	 F 	 F 	 4.838909641846177e-05 	 4.838909641846177e-05
15	 23 	 CH 	 CH 	 9.552187479856945e-07 	 9.552187479856945e-07
15	 9 	 CO 	 OC 	 0.0008761251090931499 	 0.0008761251090931499
15	 31 	 O 	 O 	 7.08204562403098e-05 	 7.08204562403098e-05
15	 22 	 HO 	 OH 	 7.19931692624659e-06 	 7.19931692624659e-06
15	 18 	 CH3 	 CH3 	 0.00016716262843152033 	 0.00016716262843152033
15	 12 	 Na2 	 Na2 	 2.052292198332295e-06 	 2.052292198332295e-06
15	 3 	 CHN 	 CNH 	 0.00732311687887229 	 0.00732311687887229
15	 6 	 F2 	 F2 	 1.738184796186846e-05 	 1.738184796186846e-05
15	 36 	 C 	 C 	 5.9918001941508015e-05 	 5.9918001941508015e-05
15	 11 	 HLi 	 LiH 	 2.63530829233326e-06 	 2.63530829233326e-06
15	 25 	 Cl 	 Cl 	 4.485703071083144e-05 	 4.485703071083144e-05
15	 24 	 C 	 C 	 9.452134706763986e-05 	 9.452134706763986e-05
15	 2 	 FLi 	 LiF 	 0.008054691659853107 	 0.008054691659853107
15	 30 	 Na 	 Na 	 4.18632099649344e-05 	 4.18632099649344e-05
15	 35 	 HF2 	 HF2 	 0.0011227085765202992 	 0.0011227085765202992
15	 28 	 Li 	 Li 	 1.6063238941695225e-05 	 1.6063238941695225e-05
15	 16 	 O3 	 O3 	 0.00072973906406447 	 0.00072973906406447
15	 13 	 NO 	 NO 	 1.1551071642166227e-05 	 1.1551071642166227e-05
15	 15 	 HN 	 NH 	 4.0289412674821636e-05 	 4.0289412674821636e-05
15	 0 	 H2 	 H2 	 2.636976439869892e-06 	 2.636976439869892e-06
15	 29 	 N 	 N 	 7.061668365141894e-05 	 7.061668365141894e-05
15	 4 	 CO2 	 CO2 	 0.013337454067066195 	 0.013337454067066195
15	 19 	 CH2 	 CH2 	 0.00022292807584038644 	 0.00022292807584038644
15	 8 	 C2H2 	 C2H2 	 0.00031201831133120957 	 0.00031201831133120957
15	 17 	 N2O 	 N2O 	 0.0010320151993196886 	 0.0010320151993196886
15	 1 	 N2 	 N2 	 1.948002442179293e-05 	 1.948002442179293e-05
15	 21 	 H3N 	 NH3 	 1.3846274633041109e-05 	 1.3846274633041109e-05
15	 14 	 NO2 	 NO2 	 0.001600700134307116 	 0.001600700134307116
15	 20 	 H2O 	 OH2 	 3.252202308086882e-06 	 3.252202308086882e-06
15	 27 	 H 	 H 	 1.9306868269878495e-07 	 1.9306868269878495e-07
16	 13 	 NO 	 NO 	 1.3242877567613192e-05 	 1.3242877567613192e-05
16	 19 	 CH2 	 CH2 	 0.00022677678169879446 	 0.00022677678169879446
16	 15 	 HN 	 NH 	 4.176704539285029e-05 	 4.176704539285029e-05
16	 30 	 Na 	 Na 	 2.489540739032356e-06 	 2.489540739032356e-06
16	 24 	 C 	 C 	 6.888250126975222e-05 	 6.888250126975222e-05
16	 31 	 O 	 O 	 3.482356759408374e-05 	 3.482356759408374e-05
16	 22 	 HO 	 OH 	 8.808980559233895e-06 	 8.808980559233895e-06
16	 25 	 Cl 	 Cl 	 4.898008510123522e-05 	 4.898008510123522e-05
16	 11 	 HLi 	 LiH 	 2.1794120032444637e-06 	 2.1794120032444637e-06
16	 18 	 CH3 	 CH3 	 0.000194215645033703 	 0.000194215645033703
16	 20 	 H2O 	 OH2 	 3.3880601148020358e-06 	 3.3880601148020358e-06
16	 26 	 F 	 F 	 2.171325432738487e-05 	 2.171325432738487e-05
16	 17 	 N2O 	 N2O 	 0.0010916275246829156 	 0.0010916275246829156
16	 29 	 N 	 N 	 7.565832753751715e-05 	 7.565832753751715e-05
16	 9 	 CO 	 OC 	 0.0008420120015732145 	 0.0008420120015732145
16	 37 	 Li 	 Li 	 1.9914683383807898e-08 	 1.9914683383807898e-08
16	 6 	 F2 	 F2 	 1.9329419037420632e-05 	 1.9329419037420632e-05
16	 16 	 O3 	 O3 	 0.0007921487104009487 	 0.0007921487104009487
16	 36 	 C 	 C 	 6.244546534430943e-05 	 6.244546534430943e-05
16	 21 	 H3N 	 NH3 	 1.3919562403957504e-05 	 1.3919562403957504e-05
16	 23 	 CH 	 CH 	 7.083785535944772e-07 	 7.083785535944772e-07
16	 35 	 HF2 	 HF2 	 0.0011297989967172244 	 0.0011297989967172244
16	 27 	 H 	 H 	 2.144862224172459e-07 	 2.144862224172459e-07
16	 2 	 FLi 	 LiF 	 0.007940278464871487 	 0.007940278464871487
16	 12 	 Na2 	 Na2 	 1.8760532190126593e-06 	 1.8760532190126593e-06
16	 4 	 CO2 	 CO2 	 0.013099298359269308 	 0.013099298359269308
16	 0 	 H2 	 H2 	 3.024626455058191e-06 	 3.024626455058191e-06
16	 1 	 N2 	 N2 	 1.678607896247505e-05 	 1.678607896247505e-05
16	 14 	 NO2 	 NO2 	 0.0016913092227892933 	 0.0016913092227892933
16	 3 	 CHN 	 CNH 	 0.007211893475056487 	 0.007211893475056487
16	 28 	 Li 	 Li 	 1.9189062931441527e-05 	 1.9189062931441527e-05
16	 8 	 C2H2 	 C2H2 	 0.0002925743018404391 	 0.0002925743018404391
17	 19 	 CH2 	 CH2 	 0.00022411450674940663 	 0.00022411450674940663
17	 2 	 FLi 	 LiF 	 0.007911072234782593 	 0.007911072234782593
17	 20 	 H2O 	 OH2 	 2.6917173926281075e-06 	 2.6917173926281075e-06
17	 21 	 H3N 	 NH3 	 1.2771208969385089e-05 	 1.2771208969385089e-05
17	 8 	 C2H2 	 C2H2 	 0.0002889619970568245 	 0.0002889619970568245
17	 9 	 CO 	 OC 	 0.0008207644093767525 	 0.0008207644093767525
17	 0 	 H2 	 H2 	 3.1625587875791568e-06 	 3.1625587875791568e-06
17	 12 	 Na2 	 Na2 	 1.8921750571479518e-06 	 1.8921750571479518e-06
17	 11 	 HLi 	 LiH 	 2.286267616922516e-06 	 2.286267616922516e-06
17	 13 	 NO 	 NO 	 1.6689116889002162e-05 	 1.6689116889002162e-05
17	 29 	 N 	 N 	 0.00010992748156070443 	 0.00010992748156070443
17	 18 	 CH3 	 CH3 	 0.000188353267587383 	 0.000188353267587383
17	 35 	 HF2 	 HF2 	 0.0011575377303828206 	 0.0011575377303828206
17	 16 	 O3 	 O3 	 0.0008769018135297545 	 0.0008769018135297545
17	 23 	 CH 	 CH 	 7.416648793538909e-07 	 7.416648793538909e-07
17	 27 	 H 	 H 	 2.7302397386096553e-07 	 2.7302397386096553e-07
17	 24 	 C 	 C 	 0.00010376895733708818 	 0.00010376895733708818
17	 37 	 Li 	 Li 	 3.8273991019382175e-08 	 3.8273991019382175e-08
17	 15 	 HN 	 NH 	 4.285582137757611e-05 	 4.285582137757611e-05
17	 3 	 CHN 	 CNH 	 0.007104602099169743 	 0.007104602099169743
17	 30 	 Na 	 Na 	 3.7725256931949304e-05 	 3.7725256931949304e-05
17	 36 	 C 	 C 	 6.111751326610067e-05 	 6.111751326610067e-05
17	 25 	 Cl 	 Cl 	 8.04011103628541e-06 	 8.04011103628541e-06
17	 22 	 HO 	 OH 	 8.549605666872862e-06 	 8.549605666872862e-06
17	 28 	 Li 	 Li 	 1.9805193700790627e-05 	 1.9805193700790627e-05
17	 4 	 CO2 	 CO2 	 0.01280190491464978 	 0.01280190491464978
17	 17 	 N2O 	 N2O 	 0.0012264531393760996 	 0.0012264531393760996
17	 1 	 N2 	 N2 	 1.2808413962716353e-05 	 1.2808413962716353e-05
17	 31 	 O 	 O 	 6.974937132176825e-05 	 6.974937132176825e-05
17	 14 	 NO2 	 NO2 	 0.0018151739387986103 	 0.0018151739387986103
17	 6 	 F2 	 F2 	 2.3430332539173977e-05 	 2.3430332539173977e-05
17	 26 	 F 	 F 	 4.330208158912045e-05 	 4.330208158912045e-05
18	 15 	 HN 	 NH 	 4.4575544296453984e-05 	 4.4575544296453984e-05
18	 24 	 C 	 C 	 9.738546491426546e-05 	 9.738546491426546e-05
18	 8 	 C2H2 	 C2H2 	 0.00026248179857918955 	 0.00026248179857918955
18	 4 	 CO2 	 CO2 	 0.01267786075887491 	 0.01267786075887491
18	 18 	 CH3 	 CH3 	 0.00020613076546554146 	 0.00020613076546554146
18	 27 	 H 	 H 	 2.688015467310066e-07 	 2.688015467310066e-07
18	 13 	 NO 	 NO 	 2.0075648570735336e-05 	 2.0075648570735336e-05
18	 28 	 Li 	 Li 	 2.1965204564844533e-05 	 2.1965204564844533e-05
18	 35 	 HF2 	 HF2 	 0.0011795182627567815 	 0.0011795182627567815
18	 36 	 C 	 C 	 6.22659021636723e-05 	 6.22659021636723e-05
18	 17 	 N2O 	 N2O 	 0.0013411892156099106 	 0.0013411892156099106
18	 20 	 H2O 	 OH2 	 5.8227011472697844e-06 	 5.8227011472697844e-06
18	 21 	 H3N 	 NH3 	 1.9848979949986632e-05 	 1.9848979949986632e-05
18	 14 	 NO2 	 NO2 	 0.0019339910734870551 	 0.0019339910734870551
18	 22 	 HO 	 OH 	 9.106725249367473e-06 	 9.106725249367473e-06
18	 23 	 CH 	 CH 	 6.479387960891962e-07 	 6.479387960891962e-07
18	 9 	 CO 	 OC 	 0.0007758549094053055 	 0.0007758549094053055
18	 25 	 Cl 	 Cl 	 4.835464723322751e-07 	 4.835464723322751e-07
18	 11 	 HLi 	 LiH 	 2.1473857302755755e-06 	 2.1473857302755755e-06
18	 37 	 Li 	 Li 	 3.1020186553044304e-08 	 3.1020186553044304e-08
18	 29 	 N 	 N 	 0.00011093720724862076 	 0.00011093720724862076
18	 6 	 F2 	 F2 	 2.6618190893676817e-05 	 2.6618190893676817e-05
18	 31 	 O 	 O 	 7.64598554455417e-05 	 7.64598554455417e-05
18	 12 	 Na2 	 Na2 	 1.8117559144671318e-06 	 1.8117559144671318e-06
18	 19 	 CH2 	 CH2 	 0.00024124334640279263 	 0.00024124334640279263
18	 16 	 O3 	 O3 	 0.0010166595590887573 	 0.0010166595590887573
18	 0 	 H2 	 H2 	 3.1749268057128007e-06 	 3.1749268057128007e-06
18	 26 	 F 	 F 	 3.955945406478508e-05 	 3.955945406478508e-05
18	 3 	 CHN 	 CNH 	 0.007003295861078937 	 0.007003295861078937
18	 2 	 FLi 	 LiF 	 0.00774119102154731 	 0.00774119102154731
18	 1 	 N2 	 N2 	 8.352476556103169e-06 	 8.352476556103169e-06
18	 30 	 Na 	 Na 	 1.7037693327614718e-05 	 1.7037693327614718e-05
19	 8 	 C2H2 	 C2H2 	 0.00024010080716856385 	 0.00024010080716856385
19	 14 	 NO2 	 NO2 	 0.001981365909656907 	 0.001981365909656907
19	 12 	 Na2 	 Na2 	 1.633858327655823e-06 	 1.633858327655823e-06
19	 35 	 HF2 	 HF2 	 0.001187678473027112 	 0.001187678473027112
19	 3 	 CHN 	 CNH 	 0.006958778400321583 	 0.006958778400321583
19	 9 	 CO 	 OC 	 0.000766159624268609 	 0.000766159624268609
19	 37 	 Li 	 Li 	 3.198423912145109e-08 	 3.198423912145109e-08
19	 28 	 Li 	 Li 	 2.1457395478583273e-05 	 2.1457395478583273e-05
19	 21 	 H3N 	 NH3 	 2.6670226336628114e-05 	 2.6670226336628114e-05
19	 27 	 H 	 H 	 2.736768648824985e-07 	 2.736768648824985e-07
19	 20 	 H2O 	 OH2 	 8.584564104840614e-06 	 8.584564104840614e-06
19	 13 	 NO 	 NO 	 2.2806318762456048e-05 	 2.2806318762456048e-05
19	 17 	 N2O 	 N2O 	 0.0014148324954587556 	 0.0014148324954587556
19	 26 	 F 	 F 	 2.3186505785792586e-05 	 2.3186505785792586e-05
19	 24 	 C 	 C 	 8.896136091657533e-05 	 8.896136091657533e-05
19	 36 	 C 	 C 	 6.274985653385469e-05 	 6.274985653385469e-05
19	 18 	 CH3 	 CH3 	 0.0002329876513259103 	 0.0002329876513259103
19	 25 	 Cl 	 Cl 	 1.9906535649513516e-05 	 1.9906535649513516e-05
19	 22 	 HO 	 OH 	 1.0016302506751455e-05 	 1.0016302506751455e-05
19	 2 	 FLi 	 LiF 	 0.007675973851726542 	 0.007675973851726542
19	 15 	 HN 	 NH 	 5.0324042079680975e-05 	 5.0324042079680975e-05
19	 23 	 CH 	 CH 	 3.484939155389095e-07 	 3.484939155389095e-07
19	 31 	 O 	 O 	 5.556963659558946e-05 	 5.556963659558946e-05
19	 0 	 H2 	 H2 	 1.3140663869257379e-06 	 1.3140663869257379e-06
19	 30 	 Na 	 Na 	 1.7437255996241887e-05 	 1.7437255996241887e-05
19	 19 	 CH2 	 CH2 	 0.000258544576047952 	 0.000258544576047952
19	 6 	 F2 	 F2 	 2.7313390727968715e-05 	 2.7313390727968715e-05
19	 1 	 N2 	 N2 	 7.120243345593605e-06 	 7.120243345593605e-06
19	 16 	 O3 	 O3 	 0.0010124075094324553 	 0.0010124075094324553
19	 11 	 HLi 	 LiH 	 7.771492504264184e-07 	 7.771492504264184e-07
19	 29 	 N 	 N 	 8.84354004495154e-05 	 8.84354004495154e-05
19	 4 	 CO2 	 CO2 	 0.012378719386330166 	 0.012378719386330166
20	 37 	 Li 	 Li 	 4.792511340839318e-08 	 4.792511340839318e-08
20	 2 	 FLi 	 LiF 	 0.007639872291228975 	 0.007639872291228975
20	 35 	 HF2 	 HF2 	 0.001191423830451552 	 0.001191423830451552
20	 27 	 H 	 H 	 2.956449703530525e-07 	 2.956449703530525e-07
20	 19 	 CH2 	 CH2 	 0.00026215455147953734 	 0.00026215455147953734
20	 30 	 Na 	 Na 	 1.680085307320291e-05 	 1.680085307320291e-05
20	 11 	 HLi 	 LiH 	 8.680454905379788e-07 	 8.680454905379788e-07
20	 9 	 CO 	 OC 	 0.0007481239589765775 	 0.0007481239589765775
20	 20 	 H2O 	 OH2 	 9.947108685146938e-06 	 9.947108685146938e-06
20	 8 	 C2H2 	 C2H2 	 0.00021739454962325022 	 0.00021739454962325022
20	 28 	 Li 	 Li 	 2.2323646009280862e-05 	 2.2323646009280862e-05
20	 6 	 F2 	 F2 	 2.883863004282565e-05 	 2.883863004282565e-05
20	 24 	 C 	 C 	 9.530178062455614e-05 	 9.530178062455614e-05
