#epoch	m_idx	m_form	m_sym	ael	ael*lambda_ae
43	 19 	 HO 	 OH 	 7.297975235975014e-06 	 7.297975235975014e-06
43	 21 	 HN2O 	 HON2 	 0.0029134779003029375 	 0.0029134779003029375
43	 0 	 H2 	 H2 	 4.787981662014634e-05 	 4.787981662014634e-05
43	 25 	 Li 	 Li 	 3.0114221316701368e-05 	 3.0114221316701368e-05
43	 4 	 CO2 	 CO2 	 0.008570323895525901 	 0.008570323895525901
43	 16 	 CH2 	 CH2 	 0.002049062923755213 	 0.002049062923755213
43	 13 	 O3 	 O3 	 0.0014910703971776653 	 0.0014910703971776653
43	 24 	 C 	 C 	 2.1948170288881446e-05 	 2.1948170288881446e-05
43	 22 	 CH4O 	 CH4O 	 0.00011085595136541178 	 0.00011085595136541178
43	 12 	 HN 	 NH 	 0.001051178018738457 	 0.001051178018738457
43	 17 	 H2O 	 OH2 	 0.00010268561943642447 	 0.00010268561943642447
43	 5 	 F2 	 F2 	 9.792100930479833e-05 	 9.792100930479833e-05
43	 9 	 Na2 	 Na2 	 1.6657724248381718e-06 	 1.6657724248381718e-06
43	 23 	 HF2 	 HF2 	 0.0016303839485420108 	 0.0016303839485420108
43	 1 	 N2 	 N2 	 6.823218233624713e-06 	 6.823218233624713e-06
43	 18 	 H3N 	 NH3 	 0.00018670972884589663 	 0.00018670972884589663
43	 2 	 FLi 	 LiF 	 0.006749873955463384 	 0.006749873955463384
43	 3 	 CHN 	 CNH 	 0.004125294652864877 	 0.004125294652864877
43	 8 	 HLi 	 LiH 	 2.768151010416121e-05 	 2.768151010416121e-05
43	 7 	 CO 	 OC 	 0.0004926935899121622 	 0.0004926935899121622
44	 8 	 HLi 	 LiH 	 2.8106790790912724e-05 	 2.8106790790912724e-05
44	 10 	 NO 	 NO 	 1.934673778344099e-05 	 1.934673778344099e-05
44	 23 	 HF2 	 HF2 	 0.001627078935544794 	 0.001627078935544794
44	 4 	 CO2 	 CO2 	 0.008333549678054369 	 0.008333549678054369
44	 14 	 N2O 	 N2O 	 0.0017727987725510753 	 0.0017727987725510753
44	 20 	 CH 	 CH 	 1.512727745055532e-06 	 1.512727745055532e-06
44	 12 	 HN 	 NH 	 0.0010805600744182517 	 0.0010805600744182517
44	 22 	 CH4O 	 CH4O 	 0.00011191093741180958 	 0.00011191093741180958
44	 2 	 FLi 	 LiF 	 0.006681864180821705 	 0.006681864180821705
44	 24 	 C 	 C 	 2.5067764502702046e-05 	 2.5067764502702046e-05
44	 16 	 CH2 	 CH2 	 0.0020824970798870223 	 0.0020824970798870223
44	 13 	 O3 	 O3 	 0.0016712329162042448 	 0.0016712329162042448
44	 15 	 CH3 	 CH3 	 6.772984750677318e-05 	 6.772984750677318e-05
44	 21 	 HN2O 	 HON2 	 0.00311370707012524 	 0.00311370707012524
44	 9 	 Na2 	 Na2 	 1.5310056012135632e-06 	 1.5310056012135632e-06
44	 6 	 C2H2 	 C2H2 	 6.672717104789865e-05 	 6.672717104789865e-05
44	 11 	 NO2 	 NO2 	 0.0022107309554353642 	 0.0022107309554353642
44	 18 	 H3N 	 NH3 	 0.0001898693688586031 	 0.0001898693688586031
44	 5 	 F2 	 F2 	 0.00010312514104027989 	 0.00010312514104027989
44	 25 	 Li 	 Li 	 3.350599229784679e-05 	 3.350599229784679e-05
44	 3 	 CHN 	 CNH 	 0.004029978577048349 	 0.004029978577048349
44	 7 	 CO 	 OC 	 0.0004878367563341449 	 0.0004878367563341449
44	 0 	 H2 	 H2 	 5.3531846587378725e-05 	 5.3531846587378725e-05
44	 17 	 H2O 	 OH2 	 0.00010361607300693858 	 0.00010361607300693858
44	 19 	 HO 	 OH 	 8.75244052224091e-06 	 8.75244052224091e-06
44	 1 	 N2 	 N2 	 6.297707322021765e-06 	 6.297707322021765e-06
45	 1 	 N2 	 N2 	 5.703683568325683e-06 	 5.703683568325683e-06
45	 3 	 CHN 	 CNH 	 0.003988120746539726 	 0.003988120746539726
45	 23 	 HF2 	 HF2 	 0.0016295900221785708 	 0.0016295900221785708
45	 7 	 CO 	 OC 	 0.000488474341309338 	 0.000488474341309338
45	 10 	 NO 	 NO 	 1.8453262998819748e-05 	 1.8453262998819748e-05
45	 13 	 O3 	 O3 	 0.0015227596287458569 	 0.0015227596287458569
45	 25 	 Li 	 Li 	 3.0292430235829514e-05 	 3.0292430235829514e-05
45	 9 	 Na2 	 Na2 	 2.058279640717641e-06 	 2.058279640717641e-06
45	 22 	 CH4O 	 CH4O 	 0.00010591061706099188 	 0.00010591061706099188
45	 5 	 F2 	 F2 	 0.00010048163054028568 	 0.00010048163054028568
45	 18 	 H3N 	 NH3 	 0.0001896014055934313 	 0.0001896014055934313
45	 8 	 HLi 	 LiH 	 3.8093992952817194e-05 	 3.8093992952817194e-05
45	 20 	 CH 	 CH 	 4.90212062642376e-07 	 4.90212062642376e-07
45	 14 	 N2O 	 N2O 	 0.0018052039205426844 	 0.0018052039205426844
45	 24 	 C 	 C 	 3.531973130768992e-05 	 3.531973130768992e-05
45	 11 	 NO2 	 NO2 	 0.0023889710359055833 	 0.0023889710359055833
45	 15 	 CH3 	 CH3 	 4.493725468512832e-05 	 4.493725468512832e-05
45	 17 	 H2O 	 OH2 	 0.00011266508602707253 	 0.00011266508602707253
45	 21 	 HN2O 	 HON2 	 0.0036135945480689664 	 0.0036135945480689664
45	 16 	 CH2 	 CH2 	 0.002486603629072634 	 0.002486603629072634
45	 2 	 FLi 	 LiF 	 0.0059920498648341055 	 0.0059920498648341055
45	 6 	 C2H2 	 C2H2 	 0.0001728009181473285 	 0.0001728009181473285
45	 0 	 H2 	 H2 	 4.107683758251764e-05 	 4.107683758251764e-05
45	 19 	 HO 	 OH 	 5.7826809990885335e-06 	 5.7826809990885335e-06
45	 4 	 CO2 	 CO2 	 0.004889137041097512 	 0.004889137041097512
45	 12 	 HN 	 NH 	 0.001549126591419262 	 0.001549126591419262
46	 1 	 N2 	 N2 	 4.928701957179108e-07 	 4.928701957179108e-07
46	 3 	 CHN 	 CNH 	 0.003809594962083492 	 0.003809594962083492
46	 20 	 CH 	 CH 	 1.328161710768192e-07 	 1.328161710768192e-07
46	 19 	 HO 	 OH 	 4.147031730932312e-06 	 4.147031730932312e-06
46	 17 	 H2O 	 OH2 	 1.2496345642630557e-06 	 1.2496345642630557e-06
46	 13 	 O3 	 O3 	 0.007622371949687194 	 0.007622371949687194
46	 10 	 NO 	 NO 	 0.00018895329832966406 	 0.00018895329832966406
46	 4 	 CO2 	 CO2 	 0.004658211102579299 	 0.004658211102579299
46	 15 	 CH3 	 CH3 	 2.4874410979223306e-07 	 2.4874410979223306e-07
46	 6 	 C2H2 	 C2H2 	 0.030730318912302705 	 0.030730318912302705
46	 24 	 C 	 C 	 3.200150589120624e-05 	 3.200150589120624e-05
46	 12 	 HN 	 NH 	 0.001675542946000816 	 0.001675542946000816
46	 0 	 H2 	 H2 	 3.246918774793002e-05 	 3.246918774793002e-05
46	 8 	 HLi 	 LiH 	 1.2651253921835872e-05 	 1.2651253921835872e-05
46	 2 	 FLi 	 LiF 	 0.005962399558750506 	 0.005962399558750506
46	 22 	 CH4O 	 CH4O 	 0.00015540752861118188 	 0.00015540752861118188
46	 21 	 HN2O 	 HON2 	 0.004360521307756042 	 0.004360521307756042
46	 9 	 Na2 	 Na2 	 1.603429751125728e-07 	 1.603429751125728e-07
46	 11 	 NO2 	 NO2 	 0.00674988119765815 	 0.00674988119765815
46	 18 	 H3N 	 NH3 	 0.00038264745491559235 	 0.00038264745491559235
46	 16 	 CH2 	 CH2 	 0.0030760828852537834 	 0.0030760828852537834
46	 5 	 F2 	 F2 	 0.00023588246264599934 	 0.00023588246264599934
46	 23 	 HF2 	 HF2 	 0.001949843241824877 	 0.001949843241824877
46	 14 	 N2O 	 N2O 	 0.004493748193798463 	 0.004493748193798463
46	 7 	 CO 	 OC 	 0.00018290658262380287 	 0.00018290658262380287
46	 25 	 Li 	 Li 	 4.625743174152839e-05 	 4.625743174152839e-05
47	 14 	 N2O 	 N2O 	 0.004504468870904126 	 0.004504468870904126
47	 0 	 H2 	 H2 	 3.2347681903062046e-05 	 3.2347681903062046e-05
47	 12 	 HN 	 NH 	 0.0017190924822526818 	 0.0017190924822526818
47	 3 	 CHN 	 CNH 	 0.0038041874025111487 	 0.0038041874025111487
47	 11 	 NO2 	 NO2 	 0.00678561090259222 	 0.00678561090259222
47	 16 	 CH2 	 CH2 	 0.003105047478471842 	 0.003105047478471842
47	 18 	 H3N 	 NH3 	 0.0003867827316099846 	 0.0003867827316099846
47	 7 	 CO 	 OC 	 0.00018233908540515685 	 0.00018233908540515685
47	 2 	 FLi 	 LiF 	 0.005953643775204612 	 0.005953643775204612
47	 25 	 Li 	 Li 	 5.0889439799187845e-05 	 5.0889439799187845e-05
47	 13 	 O3 	 O3 	 0.007755596285412043 	 0.007755596285412043
47	 9 	 Na2 	 Na2 	 1.3394166317557134e-07 	 1.3394166317557134e-07
47	 5 	 F2 	 F2 	 0.000234284948989129 	 0.000234284948989129
47	 19 	 HO 	 OH 	 2.763826673071064e-06 	 2.763826673071064e-06
47	 24 	 C 	 C 	 3.1448068420965706e-05 	 3.1448068420965706e-05
47	 4 	 CO2 	 CO2 	 0.004522892771601877 	 0.004522892771601877
47	 17 	 H2O 	 OH2 	 4.849731371630362e-07 	 4.849731371630362e-07
47	 6 	 C2H2 	 C2H2 	 0.055427911028552254 	 0.055427911028552254
47	 21 	 HN2O 	 HON2 	 0.004427066442094963 	 0.004427066442094963
47	 22 	 CH4O 	 CH4O 	 0.00015823921524584324 	 0.00015823921524584324
47	 20 	 CH 	 CH 	 5.103137558374986e-07 	 5.103137558374986e-07
47	 1 	 N2 	 N2 	 2.2736808343962437e-08 	 2.2736808343962437e-08
47	 23 	 HF2 	 HF2 	 0.0019571324448777053 	 0.0019571324448777053
47	 15 	 CH3 	 CH3 	 2.9853987857479026e-07 	 2.9853987857479026e-07
47	 10 	 NO 	 NO 	 0.0001997396200694755 	 0.0001997396200694755
47	 8 	 HLi 	 LiH 	 1.1543468247124798e-05 	 1.1543468247124798e-05
48	 21 	 HN2O 	 HON2 	 0.0044291544605083 	 0.0044291544605083
48	 13 	 O3 	 O3 	 0.007758710231847308 	 0.007758710231847308
48	 4 	 CO2 	 CO2 	 0.004523187931572014 	 0.004523187931572014
48	 15 	 CH3 	 CH3 	 3.107551324044101e-07 	 3.107551324044101e-07
48	 24 	 C 	 C 	 3.157814002818744e-05 	 3.157814002818744e-05
48	 20 	 CH 	 CH 	 5.071850898573999e-07 	 5.071850898573999e-07
48	 5 	 F2 	 F2 	 0.00023394326042990016 	 0.00023394326042990016
48	 10 	 NO 	 NO 	 0.00019961305903835164 	 0.00019961305903835164
48	 23 	 HF2 	 HF2 	 0.0019574877672479457 	 0.0019574877672479457
48	 14 	 N2O 	 N2O 	 0.004530251231065289 	 0.004530251231065289
48	 16 	 CH2 	 CH2 	 0.0031150440677546634 	 0.0031150440677546634
48	 9 	 Na2 	 Na2 	 1.3166469710452264e-07 	 1.3166469710452264e-07
48	 18 	 H3N 	 NH3 	 0.0003893661065440925 	 0.0003893661065440925
48	 22 	 CH4O 	 CH4O 	 0.00015834895620028678 	 0.00015834895620028678
48	 0 	 H2 	 H2 	 3.089437640486864e-05 	 3.089437640486864e-05
48	 2 	 FLi 	 LiF 	 0.005954313161748151 	 0.005954313161748151
48	 19 	 HO 	 OH 	 3.395731048529769e-09 	 3.395731048529769e-09
48	 8 	 HLi 	 LiH 	 1.1397740128465654e-05 	 1.1397740128465654e-05
48	 11 	 NO2 	 NO2 	 0.00680147810900331 	 0.00680147810900331
48	 1 	 N2 	 N2 	 1.2450391706774745e-08 	 1.2450391706774745e-08
48	 3 	 CHN 	 CNH 	 0.0037861058312531884 	 0.0037861058312531884
48	 12 	 HN 	 NH 	 0.0017263841797626987 	 0.0017263841797626987
48	 6 	 C2H2 	 C2H2 	 0.04169952243134764 	 0.04169952243134764
48	 7 	 CO 	 OC 	 0.00018207675857850766 	 0.00018207675857850766
48	 17 	 H2O 	 OH2 	 4.89611728231616e-07 	 4.89611728231616e-07
48	 25 	 Li 	 Li 	 4.68996330058778e-05 	 4.68996330058778e-05
49	 7 	 CO 	 OC 	 0.00018202480696052447 	 0.00018202480696052447
49	 20 	 CH 	 CH 	 5.16751337885333e-07 	 5.16751337885333e-07
49	 14 	 N2O 	 N2O 	 0.004530142147916271 	 0.004530142147916271
49	 24 	 C 	 C 	 3.134150946211912e-05 	 3.134150946211912e-05
49	 19 	 HO 	 OH 	 2.741689915957126e-06 	 2.741689915957126e-06
49	 9 	 Na2 	 Na2 	 1.31805930854963e-07 	 1.31805930854963e-07
49	 6 	 C2H2 	 C2H2 	 0.022780141342420897 	 0.022780141342420897
49	 18 	 H3N 	 NH3 	 0.0003883588100459642 	 0.0003883588100459642
49	 12 	 HN 	 NH 	 0.0017262703243084002 	 0.0017262703243084002
49	 0 	 H2 	 H2 	 3.203693306204902e-05 	 3.203693306204902e-05
49	 4 	 CO2 	 CO2 	 0.004518208813171666 	 0.004518208813171666
49	 11 	 NO2 	 NO2 	 0.006799450296188118 	 0.006799450296188118
49	 1 	 N2 	 N2 	 4.74307754109899e-08 	 4.74307754109899e-08
49	 22 	 CH4O 	 CH4O 	 0.00015835165049864208 	 0.00015835165049864208
49	 17 	 H2O 	 OH2 	 4.800047109415953e-07 	 4.800047109415953e-07
49	 15 	 CH3 	 CH3 	 3.1184308944724377e-07 	 3.1184308944724377e-07
49	 3 	 CHN 	 CNH 	 0.0037956550661671085 	 0.0037956550661671085
49	 10 	 NO 	 NO 	 0.00019978619784427254 	 0.00019978619784427254
49	 23 	 HF2 	 HF2 	 0.0019575953328600654 	 0.0019575953328600654
49	 2 	 FLi 	 LiF 	 0.005951146966756494 	 0.005951146966756494
49	 16 	 CH2 	 CH2 	 0.0031167541223159484 	 0.0031167541223159484
49	 21 	 HN2O 	 HON2 	 0.004430514216110794 	 0.004430514216110794
49	 25 	 Li 	 Li 	 4.7677952562601596e-05 	 4.7677952562601596e-05
49	 8 	 HLi 	 LiH 	 1.1234218763615548e-05 	 1.1234218763615548e-05
49	 5 	 F2 	 F2 	 0.00023387776290994183 	 0.00023387776290994183
49	 13 	 O3 	 O3 	 0.007760666117863989 	 0.007760666117863989
50	 4 	 CO2 	 CO2 	 0.00452224700669589 	 0.00452224700669589
50	 0 	 H2 	 H2 	 3.1076095415738047e-05 	 3.1076095415738047e-05
50	 19 	 HO 	 OH 	 2.6578498501639457e-06 	 2.6578498501639457e-06
50	 13 	 O3 	 O3 	 0.007759457033043162 	 0.007759457033043162
50	 16 	 CH2 	 CH2 	 0.0031163964603417825 	 0.0031163964603417825
50	 22 	 CH4O 	 CH4O 	 0.00015834766986284204 	 0.00015834766986284204
50	 10 	 NO 	 NO 	 0.0001996057687351091 	 0.0001996057687351091
50	 21 	 HN2O 	 HON2 	 0.004430459883497627 	 0.004430459883497627
50	 24 	 C 	 C 	 3.1485357597710755e-05 	 3.1485357597710755e-05
50	 8 	 HLi 	 LiH 	 1.1316307659890799e-05 	 1.1316307659890799e-05
50	 17 	 H2O 	 OH2 	 4.795701305841923e-07 	 4.795701305841923e-07
50	 15 	 CH3 	 CH3 	 3.1395685262591495e-07 	 3.1395685262591495e-07
50	 7 	 CO 	 OC 	 0.00018204950650767504 	 0.00018204950650767504
50	 6 	 C2H2 	 C2H2 	 0.0317764940184368 	 0.0317764940184368
50	 14 	 N2O 	 N2O 	 0.004529226338787398 	 0.004529226338787398
50	 3 	 CHN 	 CNH 	 0.003799343234541507 	 0.003799343234541507
50	 1 	 N2 	 N2 	 1.2052455472271492e-08 	 1.2052455472271492e-08
50	 2 	 FLi 	 LiF 	 0.005952105191420663 	 0.005952105191420663
50	 25 	 Li 	 Li 	 4.4507750154753635e-05 	 4.4507750154753635e-05
50	 18 	 H3N 	 NH3 	 0.0003892608653487624 	 0.0003892608653487624
50	 9 	 Na2 	 Na2 	 1.3339100867124945e-07 	 1.3339100867124945e-07
50	 11 	 NO2 	 NO2 	 0.006804569312253212 	 0.006804569312253212
50	 12 	 HN 	 NH 	 0.0017274935093051316 	 0.0017274935093051316
50	 23 	 HF2 	 HF2 	 0.0019575691752568747 	 0.0019575691752568747
50	 20 	 CH 	 CH 	 5.142528649618607e-07 	 5.142528649618607e-07
50	 5 	 F2 	 F2 	 0.00023391987650086036 	 0.00023391987650086036
51	 2 	 FLi 	 LiF 	 0.005951403021630902 	 0.005951403021630902
51	 25 	 Li 	 Li 	 4.818642265221821e-05 	 4.818642265221821e-05
51	 9 	 Na2 	 Na2 	 1.3248011008978158e-07 	 1.3248011008978158e-07
51	 8 	 HLi 	 LiH 	 1.1372122735017032e-05 	 1.1372122735017032e-05
51	 23 	 HF2 	 HF2 	 0.0019575617514022395 	 0.0019575617514022395
51	 0 	 H2 	 H2 	 3.1856747764695054e-05 	 3.1856747764695054e-05
51	 17 	 H2O 	 OH2 	 4.759801142577719e-07 	 4.759801142577719e-07
51	 20 	 CH 	 CH 	 5.207246500213147e-07 	 5.207246500213147e-07
51	 1 	 N2 	 N2 	 2.651665722104454e-08 	 2.651665722104454e-08
51	 6 	 C2H2 	 C2H2 	 0.03378318945002418 	 0.03378318945002418
51	 14 	 N2O 	 N2O 	 0.004525584965437891 	 0.004525584965437891
51	 16 	 CH2 	 CH2 	 0.0031164754258927742 	 0.0031164754258927742
51	 11 	 NO2 	 NO2 	 0.006799764198085533 	 0.006799764198085533
51	 24 	 C 	 C 	 3.160738212523849e-05 	 3.160738212523849e-05
51	 22 	 CH4O 	 CH4O 	 0.00015833317370806448 	 0.00015833317370806448
51	 18 	 H3N 	 NH3 	 0.00038947034086076295 	 0.00038947034086076295
51	 5 	 F2 	 F2 	 0.000233934042907314 	 0.000233934042907314
51	 12 	 HN 	 NH 	 0.0017278680346205465 	 0.0017278680346205465
51	 10 	 NO 	 NO 	 0.0001996411129643467 	 0.0001996411129643467
51	 3 	 CHN 	 CNH 	 0.0038054177139862375 	 0.0038054177139862375
51	 21 	 HN2O 	 HON2 	 0.0044301472098031095 	 0.0044301472098031095
51	 7 	 CO 	 OC 	 0.00018199879656306654 	 0.00018199879656306654
51	 13 	 O3 	 O3 	 0.007755722949888114 	 0.007755722949888114
51	 4 	 CO2 	 CO2 	 0.004517213451001269 	 0.004517213451001269
51	 19 	 HO 	 OH 	 2.9046212108247545e-06 	 2.9046212108247545e-06
51	 15 	 CH3 	 CH3 	 3.289626690733327e-07 	 3.289626690733327e-07
52	 19 	 HO 	 OH 	 2.7477547854873615e-06 	 2.7477547854873615e-06
52	 5 	 F2 	 F2 	 0.00023402816314006575 	 0.00023402816314006575
52	 1 	 N2 	 N2 	 1.3387305192869335e-08 	 1.3387305192869335e-08
52	 0 	 H2 	 H2 	 3.0516795481096972e-05 	 3.0516795481096972e-05
52	 8 	 HLi 	 LiH 	 1.1284819192766734e-05 	 1.1284819192766734e-05
52	 9 	 Na2 	 Na2 	 1.3122391776938716e-07 	 1.3122391776938716e-07
52	 18 	 H3N 	 NH3 	 0.0003895663584807512 	 0.0003895663584807512
52	 24 	 C 	 C 	 3.107406522795563e-05 	 3.107406522795563e-05
52	 10 	 NO 	 NO 	 0.00019949400255309953 	 0.00019949400255309953
52	 12 	 HN 	 NH 	 0.001727618685527014 	 0.001727618685527014
52	 21 	 HN2O 	 HON2 	 0.004430099678969393 	 0.004430099678969393
52	 23 	 HF2 	 HF2 	 0.001957529593966821 	 0.001957529593966821
52	 14 	 N2O 	 N2O 	 0.004528431288875749 	 0.004528431288875749
52	 17 	 H2O 	 OH2 	 4.707529506645369e-07 	 4.707529506645369e-07
52	 11 	 NO2 	 NO2 	 0.006800588637549221 	 0.006800588637549221
52	 4 	 CO2 	 CO2 	 0.0045201987535835875 	 0.0045201987535835875
52	 16 	 CH2 	 CH2 	 0.0031155485405256343 	 0.0031155485405256343
52	 25 	 Li 	 Li 	 4.7450995961541105e-05 	 4.7450995961541105e-05
52	 22 	 CH4O 	 CH4O 	 0.0001583276203427378 	 0.0001583276203427378
52	 3 	 CHN 	 CNH 	 0.003804421941359762 	 0.003804421941359762
52	 15 	 CH3 	 CH3 	 3.0676900878223264e-07 	 3.0676900878223264e-07
52	 2 	 FLi 	 LiF 	 0.005959046071203907 	 0.005959046071203907
52	 13 	 O3 	 O3 	 0.007761155505885308 	 0.007761155505885308
52	 7 	 CO 	 OC 	 0.00018227578589315781 	 0.00018227578589315781
52	 6 	 C2H2 	 C2H2 	 0.05084377639121498 	 0.05084377639121498
52	 20 	 CH 	 CH 	 5.14641707762495e-07 	 5.14641707762495e-07
53	 6 	 C2H2 	 C2H2 	 0.053044795006223 	 0.053044795006223
53	 22 	 CH4O 	 CH4O 	 0.00015832428505234604 	 0.00015832428505234604
53	 17 	 H2O 	 OH2 	 4.805763193155512e-07 	 4.805763193155512e-07
53	 23 	 HF2 	 HF2 	 0.001957511443176759 	 0.001957511443176759
53	 9 	 Na2 	 Na2 	 1.3172365392499403e-07 	 1.3172365392499403e-07
53	 4 	 CO2 	 CO2 	 0.004521970316123388 	 0.004521970316123388
53	 2 	 FLi 	 LiF 	 0.0059610607000009485 	 0.0059610607000009485
53	 12 	 HN 	 NH 	 0.001726025275410715 	 0.001726025275410715
53	 18 	 H3N 	 NH3 	 0.0003883941511891211 	 0.0003883941511891211
53	 5 	 F2 	 F2 	 0.00023397615416283899 	 0.00023397615416283899
53	 24 	 C 	 C 	 1.2826965661530223e-05 	 1.2826965661530223e-05
53	 1 	 N2 	 N2 	 4.212586054311124e-08 	 4.212586054311124e-08
53	 16 	 CH2 	 CH2 	 0.0031173767165995976 	 0.0031173767165995976
53	 13 	 O3 	 O3 	 0.007758839599608829 	 0.007758839599608829
53	 3 	 CHN 	 CNH 	 0.0038000131417250697 	 0.0038000131417250697
53	 15 	 CH3 	 CH3 	 2.9738182394985065e-07 	 2.9738182394985065e-07
53	 14 	 N2O 	 N2O 	 0.004525548525950901 	 0.004525548525950901
53	 0 	 H2 	 H2 	 3.0204731099668616e-05 	 3.0204731099668616e-05
53	 8 	 HLi 	 LiH 	 1.1442399053106589e-05 	 1.1442399053106589e-05
53	 20 	 CH 	 CH 	 5.126916785421206e-07 	 5.126916785421206e-07
53	 19 	 HO 	 OH 	 2.8231972779135967e-06 	 2.8231972779135967e-06
53	 21 	 HN2O 	 HON2 	 0.0044298628437176146 	 0.0044298628437176146
53	 11 	 NO2 	 NO2 	 0.006798137465349456 	 0.006798137465349456
53	 25 	 Li 	 Li 	 4.917026289026809e-05 	 4.917026289026809e-05
53	 10 	 NO 	 NO 	 0.00019959749217610985 	 0.00019959749217610985
53	 7 	 CO 	 OC 	 0.0001822508807753291 	 0.0001822508807753291
54	 20 	 CH 	 CH 	 5.107216639758109e-07 	 5.107216639758109e-07
54	 25 	 Li 	 Li 	 4.6563727619844376e-05 	 4.6563727619844376e-05
54	 11 	 NO2 	 NO2 	 0.006795508059412045 	 0.006795508059412045
54	 22 	 CH4O 	 CH4O 	 0.00015831266039796176 	 0.00015831266039796176
54	 10 	 NO 	 NO 	 0.00019961305864614527 	 0.00019961305864614527
54	 2 	 FLi 	 LiF 	 0.0059481271134445264 	 0.0059481271134445264
54	 13 	 O3 	 O3 	 0.0077620416004824 	 0.0077620416004824
54	 24 	 C 	 C 	 1.3615185283267667e-05 	 1.3615185283267667e-05
54	 3 	 CHN 	 CNH 	 0.0037899275428186787 	 0.0037899275428186787
54	 23 	 HF2 	 HF2 	 0.0019574876814289787 	 0.0019574876814289787
54	 12 	 HN 	 NH 	 0.0017275725696791631 	 0.0017275725696791631
54	 9 	 Na2 	 Na2 	 1.3033198590093736e-07 	 1.3033198590093736e-07
54	 7 	 CO 	 OC 	 0.0001823625212129664 	 0.0001823625212129664
54	 15 	 CH3 	 CH3 	 2.9395738130033305e-07 	 2.9395738130033305e-07
54	 21 	 HN2O 	 HON2 	 0.004429832254404423 	 0.004429832254404423
54	 16 	 CH2 	 CH2 	 0.0031153194555536457 	 0.0031153194555536457
54	 5 	 F2 	 F2 	 0.00023390178616686344 	 0.00023390178616686344
54	 14 	 N2O 	 N2O 	 0.004525140757295182 	 0.004525140757295182
54	 19 	 HO 	 OH 	 2.7428498682929246e-06 	 2.7428498682929246e-06
54	 17 	 H2O 	 OH2 	 4.95584312924622e-07 	 4.95584312924622e-07
54	 1 	 N2 	 N2 	 2.2330690049139727e-08 	 2.2330690049139727e-08
54	 18 	 H3N 	 NH3 	 0.0003892184457285646 	 0.0003892184457285646
54	 0 	 H2 	 H2 	 3.1809409466749325e-05 	 3.1809409466749325e-05
54	 6 	 C2H2 	 C2H2 	 0.03279964779576004 	 0.03279964779576004
54	 8 	 HLi 	 LiH 	 1.1169557722573556e-05 	 1.1169557722573556e-05
54	 4 	 CO2 	 CO2 	 0.004520611586407457 	 0.004520611586407457
55	 9 	 Na2 	 Na2 	 1.3199960850760117e-07 	 1.3199960850760117e-07
55	 15 	 CH3 	 CH3 	 2.9900612075282217e-07 	 2.9900612075282217e-07
55	 18 	 H3N 	 NH3 	 0.0003888826627434029 	 0.0003888826627434029
55	 13 	 O3 	 O3 	 0.007759138185385172 	 0.007759138185385172
55	 17 	 H2O 	 OH2 	 4.778308054341171e-07 	 4.778308054341171e-07
55	 25 	 Li 	 Li 	 4.54577289357849e-05 	 4.54577289357849e-05
55	 12 	 HN 	 NH 	 0.001726932765324571 	 0.001726932765324571
55	 11 	 NO2 	 NO2 	 0.0067988045191578845 	 0.0067988045191578845
55	 2 	 FLi 	 LiF 	 0.0059612520292065835 	 0.0059612520292065835
55	 20 	 CH 	 CH 	 5.062186685622575e-07 	 5.062186685622575e-07
55	 10 	 NO 	 NO 	 0.0001996839207134659 	 0.0001996839207134659
55	 1 	 N2 	 N2 	 1.259762150636135e-08 	 1.259762150636135e-08
55	 5 	 F2 	 F2 	 0.0002339133024478792 	 0.0002339133024478792
55	 4 	 CO2 	 CO2 	 0.00451834949620313 	 0.00451834949620313
55	 7 	 CO 	 OC 	 0.0001820583194706139 	 0.0001820583194706139
55	 16 	 CH2 	 CH2 	 0.003116625078596099 	 0.003116625078596099
55	 19 	 HO 	 OH 	 3.5276828114296103e-09 	 3.5276828114296103e-09
55	 6 	 C2H2 	 C2H2 	 0.029337555281543054 	 0.029337555281543054
55	 3 	 CHN 	 CNH 	 0.003802590827334861 	 0.003802590827334861
55	 8 	 HLi 	 LiH 	 1.1543917707439696e-05 	 1.1543917707439696e-05
55	 22 	 CH4O 	 CH4O 	 0.00015829894391160236 	 0.00015829894391160236
55	 23 	 HF2 	 HF2 	 0.0019574468232419857 	 0.0019574468232419857
55	 0 	 H2 	 H2 	 3.006496478710248e-05 	 3.006496478710248e-05
55	 21 	 HN2O 	 HON2 	 0.0044295848836687635 	 0.0044295848836687635
55	 24 	 C 	 C 	 3.141537335704557e-05 	 3.141537335704557e-05
55	 14 	 N2O 	 N2O 	 0.004528655181141208 	 0.004528655181141208
56	 6 	 C2H2 	 C2H2 	 0.033609276261071255 	 0.033609276261071255
56	 1 	 N2 	 N2 	 2.9932737161054494e-08 	 2.9932737161054494e-08
56	 19 	 HO 	 OH 	 2.733859798276448e-06 	 2.733859798276448e-06
56	 4 	 CO2 	 CO2 	 0.004516945064038531 	 0.004516945064038531
56	 25 	 Li 	 Li 	 4.800851159708119e-05 	 4.800851159708119e-05
56	 9 	 Na2 	 Na2 	 1.3276996169536691e-07 	 1.3276996169536691e-07
56	 16 	 CH2 	 CH2 	 0.0031149384661792235 	 0.0031149384661792235
56	 17 	 H2O 	 OH2 	 4.79361069207616e-07 	 4.79361069207616e-07
56	 5 	 F2 	 F2 	 0.0002339849278014984 	 0.0002339849278014984
